I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
65          2.7923e+09  1.5558e+12  9.4587e+00  6.5000e+02  1.0176e+11  6.9275e+00  6.5000e+02  7.2638e+06  9.2545e+00  6.5000e+02  3.2630e+04  2.7779e+00  6.5000e+02  7.2964e+06  9.2277e+00  6.5012e+02  
66          2.7954e+09  1.4896e+12  9.8829e+00  6.5000e+02  9.7373e+10  7.2420e+00  6.5000e+02  7.5836e+06  9.6690e+00  6.5000e+02  3.7077e+04  3.1147e+00  6.5000e+02  7.6206e+06  9.6393e+00  6.5011e+02  
67          2.7985e+09  1.4254e+12  1.0332e+01  6.5000e+02  9.3129e+10  7.5749e+00  6.5000e+02  7.9235e+06  1.0108e+01  6.5000e+02  4.2221e+04  3.4998e+00  6.5000e+02  7.9657e+06  1.0076e+01  6.5011e+02  
68          2.8017e+09  1.3630e+12  1.0807e+01  6.5000e+02  8.9023e+10  7.9275e+00  6.5000e+02  8.2828e+06  1.0575e+01  6.5000e+02  4.8158e+04  3.9340e+00  6.5000e+02  8.3310e+06  1.0538e+01  6.5011e+02  
69          2.8050e+09  1.3025e+12  1.1310e+01  6.5000e+02  8.5051e+10  8.3010e+00  6.5000e+02  8.6610e+06  1.1069e+01  6.5000e+02  5.5000e+04  4.4181e+00  6.5000e+02  8.7160e+06  1.1029e+01  6.5010e+02  
70          2.8083e+09  1.2438e+12  1.1843e+01  6.5000e+02  8.1211e+10  8.6970e+00  6.5000e+02  9.0572e+06  1.1594e+01  6.5000e+02  6.2867e+04  4.9525e+00  6.5000e+02  9.1200e+06  1.1550e+01  6.5010e+02  
71          2.8116e+09  1.1870e+12  1.2409e+01  6.5000e+02  7.7501e+10  9.1168e+00  6.5000e+02  9.4706e+06  1.2150e+01  6.5000e+02  7.1898e+04  5.5379e+00  6.5000e+02  9.5425e+06  1.2103e+01  6.5010e+02  
72          2.8150e+09  1.1320e+12  1.3008e+01  6.5000e+02  7.3918e+10  9.5620e+00  6.5000e+02  9.9004e+06  1.2741e+01  6.5000e+02  8.2244e+04  6.1745e+00  6.5000e+02  9.9826e+06  1.2689e+01  6.5010e+02  
73          2.8185e+09  1.0789e+12  1.3646e+01  6.5000e+02  7.0459e+10  1.0036e+01  6.5000e+02  1.0346e+07  1.3370e+01  6.5000e+02  9.4075e+04  6.8647e+00  6.5000e+02  1.0440e+07  1.3314e+01  6.5010e+02  
74          2.8220e+09  1.0275e+12  1.4314e+01  6.5000e+02  6.7122e+10  1.0530e+01  6.5000e+02  1.0806e+07  1.4029e+01  6.5000e+02  1.0758e+05  7.5983e+00  6.5000e+02  1.0913e+07  1.3968e+01  6.5009e+02  
75          2.8256e+09  9.7783e+11  1.5073e+01  6.5000e+02  6.3903e+10  1.1104e+01  6.5000e+02  1.1279e+07  1.4779e+01  6.5000e+02  1.2296e+05  8.4350e+00  6.5000e+02  1.1402e+07  1.4713e+01  6.5009e+02  
76          2.8293e+09  9.2993e+11  1.5724e+01  6.5000e+02  6.0801e+10  1.1560e+01  6.5000e+02  1.1766e+07  1.5422e+01  6.5000e+02  1.4046e+05  9.1745e+00  6.5000e+02  1.1906e+07  1.5349e+01  6.5009e+02  
77          2.8330e+09  8.8375e+11  1.6716e+01  6.5000e+02  5.7813e+10  1.2343e+01  6.5000e+02  1.2264e+07  1.6403e+01  6.5000e+02  1.6033e+05  1.0262e+01  6.5000e+02  1.2425e+07  1.6325e+01  6.5009e+02  
78          2.8368e+09  8.3924e+11  1.7423e+01  6.5000e+02  5.4937e+10  1.2828e+01  6.5000e+02  1.2774e+07  1.7100e+01  6.5000e+02  1.8285e+05  1.1072e+01  6.5000e+02  1.2956e+07  1.7018e+01  6.5009e+02  
79          2.8406e+09  7.9638e+11  1.8402e+01  6.5000e+02  5.2169e+10  1.3571e+01  6.5000e+02  1.3293e+07  1.8069e+01  6.5000e+02  2.0835e+05  1.2159e+01  6.5000e+02  1.3501e+07  1.7980e+01  6.5009e+02  
80          2.8445e+09  7.5515e+11  1.9368e+01  6.5000e+02  4.9508e+10  1.4284e+01  6.5000e+02  1.3821e+07  1.9023e+01  6.5000e+02  2.3715e+05  1.3236e+01  6.5000e+02  1.4058e+07  1.8927e+01  6.5009e+02  
81          2.8485e+09  7.1551e+11  2.0413e+01  6.5000e+02  4.6951e+10  1.5061e+01  6.5000e+02  1.4357e+07  2.0056e+01  6.5000e+02  2.6965e+05  1.4396e+01  6.5000e+02  1.4627e+07  1.9954e+01  6.5009e+02  
82          2.8525e+09  6.7744e+11  2.1525e+01  6.5000e+02  4.4495e+10  1.5886e+01  6.5000e+02  1.4901e+07  2.1154e+01  6.5000e+02  3.0627e+05  1.5623e+01  6.5000e+02  1.5207e+07  2.1045e+01  6.5008e+02  
83          2.8566e+09  6.4089e+11  2.2712e+01  6.5000e+02  4.2138e+10  1.6766e+01  6.5000e+02  1.5450e+07  2.2327e+01  6.5000e+02  3.4747e+05  1.6926e+01  6.5000e+02  1.5798e+07  2.2210e+01  6.5008e+02  
84          2.8608e+09  6.0584e+11  2.3979e+01  6.5000e+02  3.9877e+10  1.7706e+01  6.5000e+02  1.6005e+07  2.3579e+01  6.5000e+02  3.9377e+05  1.8308e+01  6.5000e+02  1.6399e+07  2.3454e+01  6.5008e+02  
85          2.8651e+09  5.7226e+11  2.5332e+01  6.5000e+02  3.7710e+10  1.8710e+01  6.5000e+02  1.6564e+07  2.4915e+01  6.5000e+02  4.4571e+05  1.9775e+01  6.5000e+02  1.7009e+07  2.4783e+01  6.5008e+02  
86          2.8694e+09  5.4010e+11  2.6780e+01  6.5000e+02  3.5635e+10  1.9782e+01  6.5000e+02  1.7125e+07  2.6344e+01  6.5000e+02  5.0392e+05  2.1333e+01  6.5000e+02  1.7629e+07  2.6203e+01  6.5008e+02  
87          2.8738e+09  5.0934e+11  2.8328e+01  6.5000e+02  3.3649e+10  2.0929e+01  6.5000e+02  1.7689e+07  2.7872e+01  6.5000e+02  5.6906e+05  2.2989e+01  6.5000e+02  1.8258e+07  2.7722e+01  6.5008e+02  
88          2.8782e+09  4.7994e+11  2.9985e+01  6.5000e+02  3.1750e+10  2.2155e+01  6.5000e+02  1.8254e+07  2.9507e+01  6.5000e+02  6.4186e+05  2.4751e+01  6.5000e+02  1.8896e+07  2.9347e+01  6.5008e+02  
89          2.8828e+09  4.5186e+11  3.1760e+01  6.5000e+02  2.9935e+10  2.3469e+01  6.5000e+02  1.8819e+07  3.1258e+01  6.5000e+02  7.2312e+05  2.6625e+01  6.5000e+02  1.9542e+07  3.1088e+01  6.5008e+02  
90          2.8874e+09  4.2507e+11  3.3663e+01  6.5000e+02  2.8202e+10  2.4875e+01  6.5000e+02  1.9383e+07  3.3134e+01  6.5000e+02  8.1368e+05  2.8623e+01  6.5000e+02  2.0196e+07  3.2954e+01  6.5008e+02  
91          2.8921e+09  3.9953e+11  3.5703e+01  6.5000e+02  2.6549e+10  2.6383e+01  6.5000e+02  1.9944e+07  3.5145e+01  6.5000e+02  9.1447e+05  3.0753e+01  6.5000e+02  2.0858e+07  3.4954e+01  6.5008e+02  
92          2.8968e+09  3.7520e+11  3.7894e+01  6.5000e+02  2.4973e+10  2.8001e+01  6.5000e+02  2.0502e+07  3.7302e+01  6.5000e+02  1.0265e+06  3.3027e+01  6.5000e+02  2.1528e+07  3.7100e+01  6.5008e+02  
93          2.9017e+09  3.5205e+11  4.0247e+01  6.5000e+02  2.3472e+10  2.9736e+01  6.5000e+02  2.1055e+07  3.9619e+01  6.5000e+02  1.1507e+06  3.5456e+01  6.5000e+02  2.2206e+07  3.9405e+01  6.5008e+02  
94          2.9066e+09  3.3004e+11  4.2776e+01  6.5000e+02  2.2044e+10  3.1601e+01  6.5000e+02  2.1603e+07  4.2107e+01  6.5000e+02  1.2884e+06  3.8055e+01  6.5000e+02  2.2891e+07  4.1881e+01  6.5008e+02  
95          2.9116e+09  3.0913e+11  4.5497e+01  6.5000e+02  2.0686e+10  3.3604e+01  6.5000e+02  2.2143e+07  4.4783e+01  6.5000e+02  1.4406e+06  4.0837e+01  6.5000e+02  2.3584e+07  4.4544e+01  6.5008e+02  
96          2.9168e+09  2.8929e+11  4.8427e+01  6.5000e+02  1.9396e+10  3.5758e+01  6.5000e+02  2.2676e+07  4.7661e+01  6.5000e+02  1.6087e+06  4.3818e+01  6.5000e+02  2.4285e+07  4.7408e+01  6.5007e+02  
