I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
25          9.7643e+09  6.3526e+11  6.2960e+00  1.5000e+03  5.2333e+10  1.1123e+00  1.5000e+03  1.3547e+07  6.0210e+00  1.5000e+03  1.4249e+05  -4.2949e+00 1.5000e+03  1.3690e+07  5.9219e+00  1.5002e+03  
26          9.7665e+09  6.2500e+11  6.4039e+00  1.5000e+03  5.1261e+10  1.1044e+00  1.5000e+03  1.3666e+07  6.1301e+00  1.5000e+03  1.4704e+05  -4.3398e+00 1.5000e+03  1.3813e+07  6.0269e+00  1.5002e+03  
27          9.7687e+09  6.1485e+11  6.5137e+00  1.5000e+03  5.0215e+10  1.0977e+00  1.5000e+03  1.3783e+07  6.2393e+00  1.5000e+03  1.5177e+05  -4.3826e+00 1.5000e+03  1.3935e+07  6.1319e+00  1.5002e+03  
28          9.7709e+09  6.0482e+11  6.6265e+00  1.5000e+03  4.9194e+10  1.0931e+00  1.5000e+03  1.3899e+07  6.3499e+00  1.5000e+03  1.5670e+05  -4.4220e+00 1.5000e+03  1.4056e+07  6.2380e+00  1.5002e+03  
29          9.7732e+09  5.9490e+11  6.7389e+00  1.5000e+03  4.8199e+10  1.0873e+00  1.5000e+03  1.4015e+07  6.4588e+00  1.5000e+03  1.6184e+05  -4.4612e+00 1.5000e+03  1.4177e+07  6.3417e+00  1.5002e+03  
30          9.7754e+09  5.8510e+11  6.8608e+00  1.5000e+03  4.7227e+10  1.0900e+00  1.5000e+03  1.4132e+07  6.5759e+00  1.5000e+03  1.6721e+05  -4.4905e+00 1.5000e+03  1.4299e+07  6.4605e+00  1.5002e+03  
31          9.7777e+09  5.7540e+11  6.9525e+00  1.5000e+03  4.6277e+10  1.0614e+00  1.5000e+03  1.4251e+07  6.6619e+00  1.5000e+03  1.7280e+05  -4.5493e+00 1.5000e+03  1.4424e+07  6.5097e+00  1.5002e+03  
32          9.7800e+09  5.6582e+11  7.3167e+00  1.5000e+03  4.5348e+10  1.3043e+00  1.5000e+03  1.4373e+07  7.0193e+00  1.5000e+03  1.7864e+05  -4.3348e+00 1.5000e+03  1.4551e+07  6.9463e+00  1.5002e+03  
33          9.7823e+09  5.5636e+11  6.5944e+00  1.5000e+03  4.4440e+10  4.5984e-01  1.5000e+03  1.4497e+07  6.2896e+00  1.5000e+03  1.8474e+05  -5.2052e+00 1.5000e+03  1.4682e+07  6.1063e+00  1.5002e+03  
34          9.7846e+09  5.4700e+11  8.0265e+00  1.5000e+03  4.3551e+10  1.7667e+00  1.5000e+03  1.4625e+07  7.7138e+00  1.5000e+03  1.9111e+05  -3.9225e+00 1.5000e+03  1.4816e+07  7.5588e+00  1.5002e+03  
35          9.7869e+09  5.3776e+11  7.0691e+00  1.5000e+03  4.2682e+10  6.8490e-01  1.5000e+03  1.4757e+07  6.7479e+00  1.5000e+03  1.9776e+05  -5.0254e+00 1.5000e+03  1.4955e+07  6.5910e+00  1.5002e+03  
36          9.7892e+09  5.2863e+11  7.5602e+00  1.5000e+03  4.1830e+10  1.0492e+00  1.5000e+03  1.4893e+07  7.2300e+00  1.5000e+03  2.0472e+05  -4.6799e+00 1.5000e+03  1.5098e+07  7.0931e+00  1.5002e+03  
37          9.7915e+09  5.1962e+11  7.6281e+00  1.5000e+03  4.0995e+10  9.8871e-01  1.5000e+03  1.5034e+07  7.2887e+00  1.5000e+03  2.1200e+05  -4.7562e+00 1.5000e+03  1.5246e+07  7.1240e+00  1.5002e+03  
38          9.7939e+09  5.1071e+11  7.7794e+00  1.5000e+03  4.0177e+10  1.0101e+00  1.5000e+03  1.5179e+07  7.4304e+00  1.5000e+03  2.1962e+05  -4.7477e+00 1.5000e+03  1.5399e+07  7.2663e+00  1.5002e+03  
39          9.7963e+09  5.0191e+11  7.9137e+00  1.5000e+03  3.9376e+10  1.0127e+00  1.5000e+03  1.5329e+07  7.5548e+00  1.5000e+03  2.2760e+05  -4.7547e+00 1.5000e+03  1.5556e+07  7.3825e+00  1.5002e+03  
40          9.7986e+09  4.9323e+11  8.0563e+00  1.5000e+03  3.8589e+10  1.0217e+00  1.5000e+03  1.5483e+07  7.6873e+00  1.5000e+03  2.3596e+05  -4.7517e+00 1.5000e+03  1.5719e+07  7.5087e+00  1.5002e+03  
41          9.8010e+09  4.8465e+11  8.2007e+00  1.5000e+03  3.7818e+10  1.0307e+00  1.5000e+03  1.5643e+07  7.8213e+00  1.5000e+03  2.4472e+05  -4.7452e+00 1.5000e+03  1.5888e+07  7.6358e+00  1.5002e+03  
42          9.8034e+09  4.7618e+11  8.3485e+00  1.5000e+03  3.7061e+10  1.0410e+00  1.5000e+03  1.5808e+07  7.9585e+00  1.5000e+03  2.5391e+05  -4.7332e+00 1.5000e+03  1.6062e+07  7.7660e+00  1.5002e+03  
43          9.8058e+09  4.6783e+11  8.4994e+00  1.5000e+03  3.6319e+10  1.0524e+00  1.5000e+03  1.5978e+07  8.0986e+00  1.5000e+03  2.6356e+05  -4.7159e+00 1.5000e+03  1.6241e+07  7.8987e+00  1.5002e+03  
44          9.8083e+09  4.5958e+11  8.6536e+00  1.5000e+03  3.5590e+10  1.0649e+00  1.5000e+03  1.6153e+07  8.2417e+00  1.5000e+03  2.7368e+05  -4.6928e+00 1.5000e+03  1.6426e+07  8.0343e+00  1.5002e+03  
45          9.8107e+09  4.5144e+11  8.8111e+00  1.5000e+03  3.4874e+10  1.0785e+00  1.5000e+03  1.6333e+07  8.3880e+00  1.5000e+03  2.8432e+05  -4.6638e+00 1.5000e+03  1.6617e+07  8.1728e+00  1.5002e+03  
46          9.8132e+09  4.4340e+11  8.9721e+00  1.5000e+03  3.4171e+10  1.0931e+00  1.5000e+03  1.6519e+07  8.5375e+00  1.5000e+03  2.9549e+05  -4.6284e+00 1.5000e+03  1.6814e+07  8.3143e+00  1.5002e+03  
47          9.8156e+09  4.3547e+11  9.1366e+00  1.5000e+03  3.3480e+10  1.1088e+00  1.5000e+03  1.6710e+07  8.6903e+00  1.5000e+03  3.0723e+05  -4.5862e+00 1.5000e+03  1.7017e+07  8.4587e+00  1.5002e+03  
48          9.8181e+09  4.2765e+11  9.3048e+00  1.5000e+03  3.2802e+10  1.1256e+00  1.5000e+03  1.6906e+07  8.8465e+00  1.5000e+03  3.1958e+05  -4.5368e+00 1.5000e+03  1.7226e+07  8.6063e+00  1.5002e+03  
49          9.8206e+09  4.1993e+11  9.4767e+00  1.5000e+03  3.2136e+10  1.1435e+00  1.5000e+03  1.7109e+07  9.0062e+00  1.5000e+03  3.3257e+05  -4.4799e+00 1.5000e+03  1.7441e+07  8.7571e+00  1.5002e+03  
50          9.8231e+09  4.1232e+11  9.6524e+00  1.5000e+03  3.1481e+10  1.1624e+00  1.5000e+03  1.7317e+07  9.1694e+00  1.5000e+03  3.4623e+05  -4.4149e+00 1.5000e+03  1.7663e+07  8.9112e+00  1.5002e+03  
