I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
41          9.9215e+09  1.6392e+12  5.7709e+00  1.2138e+03  8.2238e+10  3.1372e+00  1.2138e+03  2.1664e+07  5.6952e+00  1.2138e+03  1.4734e+05  2.7744e-01  1.2138e+03  2.1812e+07  5.6656e+00  1.2142e+03  
42          9.9284e+09  1.5424e+12  6.1408e+00  1.2052e+03  7.6534e+10  3.3168e+00  1.2052e+03  2.2003e+07  6.0615e+00  1.2052e+03  1.6194e+05  4.7959e-01  1.2052e+03  2.2165e+07  6.0277e+00  1.2057e+03  
43          9.9353e+09  1.4496e+12  6.5404e+00  1.1965e+03  7.1217e+10  3.5090e+00  1.1965e+03  2.2338e+07  6.4567e+00  1.1965e+03  1.7812e+05  7.1285e-01  1.1966e+03  2.2516e+07  6.4183e+00  1.1970e+03  
44          9.9424e+09  1.3606e+12  6.9729e+00  1.1878e+03  6.6259e+10  3.7149e+00  1.1878e+03  2.2676e+07  6.8835e+00  1.1878e+03  1.9611e+05  9.8025e-01  1.1878e+03  2.2873e+07  6.8399e+00  1.1883e+03  
45          9.9496e+09  1.2753e+12  7.4413e+00  1.1791e+03  6.1640e+10  3.9356e+00  1.1791e+03  2.3027e+07  7.3447e+00  1.1791e+03  2.1621e+05  1.2846e+00  1.1791e+03  2.3243e+07  7.2953e+00  1.1795e+03  
46          9.9569e+09  1.1937e+12  7.9500e+00  1.1703e+03  5.7335e+10  4.1730e+00  1.1703e+03  2.3402e+07  7.8440e+00  1.1703e+03  2.3882e+05  1.6292e+00  1.1703e+03  2.3641e+07  7.7882e+00  1.1707e+03  
47          9.9643e+09  1.1157e+12  8.5007e+00  1.1614e+03  5.3324e+10  4.4265e+00  1.1614e+03  2.3817e+07  8.3826e+00  1.1614e+03  2.6450e+05  2.0140e+00  1.1614e+03  2.4082e+07  8.3196e+00  1.1618e+03  
48          9.9719e+09  1.0413e+12  9.1111e+00  1.1524e+03  4.9586e+10  4.7108e+00  1.1524e+03  2.4293e+07  8.9776e+00  1.1524e+03  2.9400e+05  2.4547e+00  1.1524e+03  2.4587e+07  8.9066e+00  1.1528e+03  
49          9.9795e+09  9.7028e+11  9.7100e+00  1.1434e+03  4.6103e+10  4.9513e+00  1.1434e+03  2.4852e+07  9.5568e+00  1.1434e+03  3.2844e+05  2.8779e+00  1.1434e+03  2.5180e+07  9.4759e+00  1.1438e+03  
50          9.9872e+09  9.0272e+11  1.0729e+01  1.1343e+03  4.2857e+10  5.5758e+00  1.1343e+03  2.5521e+07  1.0551e+01  1.1343e+03  3.6943e+05  3.7146e+00  1.1343e+03  2.5890e+07  1.0462e+01  1.1347e+03  
51          9.9951e+09  8.3848e+11  1.0619e+01  1.1252e+03  3.9830e+10  5.0319e+00  1.1252e+03  2.6328e+07  1.0412e+01  1.1252e+03  4.1929e+05  3.4194e+00  1.1252e+03  2.6748e+07  1.0307e+01  1.1256e+03  
52          1.0003e+10  7.7749e+11  1.2813e+01  1.1160e+03  3.7007e+10  6.7468e+00  1.1160e+03  2.7304e+07  1.2571e+01  1.1160e+03  4.8132e+05  5.4330e+00  1.1160e+03  2.7786e+07  1.2455e+01  1.1164e+03  
53          1.0011e+10  7.1968e+11  1.2648e+01  1.1068e+03  3.4373e+10  6.0528e+00  1.1068e+03  2.8477e+07  1.2365e+01  1.1068e+03  5.6012e+05  5.1085e+00  1.1068e+03  2.9037e+07  1.2230e+01  1.1071e+03  
54          1.0019e+10  6.6495e+11  1.4135e+01  1.0975e+03  3.1914e+10  6.9535e+00  1.0975e+03  2.9870e+07  1.3805e+01  1.0975e+03  6.6191e+05  6.4775e+00  1.0975e+03  3.0532e+07  1.3654e+01  1.0978e+03  
55          1.0028e+10  6.1322e+11  1.5162e+01  1.0881e+03  2.9616e+10  7.3314e+00  1.0881e+03  3.1502e+07  1.4781e+01  1.0881e+03  7.9492e+05  7.4532e+00  1.0881e+03  3.2297e+07  1.4607e+01  1.0884e+03  
56          1.0036e+10  5.6443e+11  1.6434e+01  1.0787e+03  2.7469e+10  7.8818e+00  1.0787e+03  3.3382e+07  1.5996e+01  1.0787e+03  9.6959e+05  8.7574e+00  1.0787e+03  3.4352e+07  1.5799e+01  1.0790e+03  
57          1.0045e+10  5.1846e+11  1.7808e+01  1.0693e+03  2.5460e+10  8.4546e+00  1.0693e+03  3.5506e+07  1.7311e+01  1.0693e+03  1.1988e+06  1.0256e+01  1.0693e+03  3.6705e+07  1.7088e+01  1.0695e+03  
58          1.0053e+10  4.7525e+11  1.9337e+01  1.0597e+03  2.3580e+10  9.0894e+00  1.0597e+03  3.7857e+07  1.8776e+01  1.0597e+03  1.4977e+06  1.1994e+01  1.0597e+03  3.9355e+07  1.8525e+01  1.0600e+03  
59          1.0062e+10  4.3470e+11  2.1030e+01  1.0502e+03  2.1819e+10  9.7857e+00  1.0502e+03  4.0405e+07  2.0403e+01  1.0502e+03  1.8837e+06  1.3963e+01  1.0502e+03  4.2288e+07  2.0123e+01  1.0504e+03  
60          1.0071e+10  3.9673e+11  2.2912e+01  1.0405e+03  2.0169e+10  1.0552e+01  1.0405e+03  4.3102e+07  2.2213e+01  1.0405e+03  2.3754e+06  1.6159e+01  1.0405e+03  4.5478e+07  2.1903e+01  1.0408e+03  
61          1.0080e+10  3.6123e+11  2.5019e+01  1.0309e+03  1.8621e+10  1.1407e+01  1.0309e+03  4.5893e+07  2.4241e+01  1.0309e+03  2.9923e+06  1.8594e+01  1.0309e+03  4.8885e+07  2.3902e+01  1.0311e+03  
62          1.0089e+10  3.2812e+11  2.7332e+01  1.0211e+03  1.7168e+10  1.2315e+01  1.0211e+03  4.8710e+07  2.6468e+01  1.0211e+03  3.7534e+06  2.1225e+01  1.0212e+03  5.2463e+07  2.6100e+01  1.0214e+03  
63          1.0099e+10  2.9732e+11  3.0351e+01  1.0114e+03  1.5804e+10  1.3752e+01  1.0114e+03  5.1482e+07  2.9389e+01  1.0114e+03  4.6756e+06  2.4533e+01  1.0114e+03  5.6158e+07  2.8991e+01  1.0116e+03  
64          1.0108e+10  2.6871e+11  3.1596e+01  1.0016e+03  1.4523e+10  1.3212e+01  1.0016e+03  5.4138e+07  3.0521e+01  1.0016e+03  5.7719e+06  2.6024e+01  1.0016e+03  5.9910e+07  3.0094e+01  1.0018e+03  
65          1.0118e+10  2.4222e+11  4.6107e+01  9.9169e+02  1.3320e+10  2.5700e+01  9.9169e+02  5.6612e+07  4.4898e+01  9.9169e+02  7.0490e+06  4.0730e+01  9.9170e+02  6.3661e+07  4.4444e+01  9.9189e+02  
66          1.0128e+10  2.1774e+11  7.5855e+01  9.8179e+02  1.2190e+10  5.3180e+01  9.8179e+02  5.8844e+07  7.4486e+01  9.8179e+02  8.5026e+06  7.0618e+01  9.8180e+02  6.7347e+07  7.4004e+01  9.8199e+02  
67          1.0137e+10  1.9500e+11  6.9980e+01  9.7284e+02  1.1108e+10  4.4813e+01  9.7284e+02  6.0757e+07  6.8411e+01  9.7285e+02  1.0106e+07  6.4806e+01  9.7286e+02  7.0863e+07  6.7903e+01  9.7305e+02  
68          1.0147e+10  1.7364e+11  4.2278e+01  9.6699e+02  1.0042e+10  1.4340e+01  9.6699e+02  6.2267e+07  4.0450e+01  9.6700e+02  1.1806e+07  3.7058e+01  9.6701e+02  7.4073e+07  3.9917e+01  9.6720e+02  
69          1.0158e+10  1.5353e+11  2.9163e+01  9.6605e+02  8.9835e+09  -1.9637e+00 9.6605e+02  6.3336e+07  2.6997e+01  9.6607e+02  1.3541e+07  2.3754e+01  9.6607e+02  7.6876e+07  2.6432e+01  9.6627e+02  
70          1.0168e+10  1.3466e+11  1.9700e+01  9.7176e+02  7.9395e+09  -1.5159e+01 9.7176e+02  6.3973e+07  1.7097e+01  9.7178e+02  1.5242e+07  1.3935e+01  9.7178e+02  7.9214e+07  1.6495e+01  9.7198e+02  
71          1.0178e+10  1.1710e+11  2.0551e+01  9.8572e+02  6.9270e+09  -1.8733e+01 9.8572e+02  6.4217e+07  1.7384e+01  9.8573e+02  1.6842e+07  1.4233e+01  9.8574e+02  8.1059e+07  1.6736e+01  9.8593e+02  
72          1.0189e+10  1.0096e+11  3.0484e+01  1.0095e+03  5.9667e+09  -1.4076e+01 1.0095e+03  6.4127e+07  2.6595e+01  1.0095e+03  1.8284e+07  2.3380e+01  1.0095e+03  8.2411e+07  2.5888e+01  1.0097e+03  
73          1.0200e+10  8.6329e+10  5.0991e+01  1.0448e+03  5.0778e+09  1.2769e-01  1.0448e+03  6.3770e+07  4.6187e+01  1.0448e+03  1.9522e+07  4.2824e+01  1.0448e+03  8.3292e+07  4.5406e+01  1.0450e+03  
74          1.0211e+10  7.3269e+10  8.1831e+01  1.0933e+03  4.2751e+09  2.3437e+01  1.0933e+03  6.3209e+07  7.5877e+01  1.0933e+03  2.0530e+07  7.2269e+01  1.0934e+03  8.3739e+07  7.4999e+01  1.0936e+03  
75          1.0222e+10  6.1784e+10  1.2279e+02  1.1570e+03  3.5672e+09  5.5411e+01  1.1570e+03  6.2499e+07  1.1540e+02  1.1570e+03  2.1299e+07  1.1143e+02  1.1570e+03  8.3798e+07  1.1440e+02  1.1572e+03  
76          1.0233e+10  5.1830e+10  1.7299e+02  1.2377e+03  2.9564e+09  9.4892e+01  1.2377e+03  6.1681e+07  1.6381e+02  1.2378e+03  2.1840e+07  1.5933e+02  1.2378e+03  8.3521e+07  1.6265e+02  1.2380e+03  
77          1.0245e+10  4.3316e+10  2.3118e+02  1.3377e+03  2.4398e+09  1.4032e+02  1.3377e+03  6.0786e+07  2.1981e+02  1.3378e+03  2.2176e+07  2.1463e+02  1.3378e+03  8.2962e+07  2.1843e+02  1.3380e+03  
