I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
87          9.9260e+09  1.6923e+12  4.1833e+00  1.5000e+03  7.4859e+10  1.4906e+00  1.5000e+03  8.5484e+06  4.0625e+00  1.5000e+03  1.7106e+04  -4.9330e+00 1.5000e+03  8.5655e+06  4.0348e+00  1.5005e+03  
88          9.9291e+09  1.6515e+12  4.2861e+00  1.5000e+03  7.3242e+10  1.5234e+00  1.5000e+03  8.6804e+06  4.1617e+00  1.5000e+03  1.8091e+04  -4.9778e+00 1.5000e+03  8.6985e+06  4.1330e+00  1.5005e+03  
89          9.9322e+09  1.6115e+12  4.3918e+00  1.5000e+03  7.1661e+10  1.5573e+00  1.5000e+03  8.8160e+06  4.2640e+00  1.5000e+03  1.9136e+04  -5.0201e+00 1.5000e+03  8.8351e+06  4.2342e+00  1.5005e+03  
90          9.9353e+09  1.5723e+12  4.5007e+00  1.5000e+03  7.0115e+10  1.5925e+00  1.5000e+03  8.9548e+06  4.3696e+00  1.5000e+03  2.0244e+04  -5.0591e+00 1.5000e+03  8.9751e+06  4.3387e+00  1.5005e+03  
91          9.9384e+09  1.5338e+12  4.6124e+00  1.5000e+03  6.8602e+10  1.6286e+00  1.5000e+03  9.0965e+06  4.4782e+00  1.5000e+03  2.1419e+04  -5.0950e+00 1.5000e+03  9.1180e+06  4.4461e+00  1.5005e+03  
92          9.9415e+09  1.4961e+12  4.7286e+00  1.5000e+03  6.7121e+10  1.6672e+00  1.5000e+03  9.2408e+06  4.5914e+00  1.5000e+03  2.2664e+04  -5.1263e+00 1.5000e+03  9.2635e+06  4.5580e+00  1.5005e+03  
93          9.9447e+09  1.4591e+12  4.8436e+00  1.5000e+03  6.5671e+10  1.7026e+00  1.5000e+03  9.3873e+06  4.7034e+00  1.5000e+03  2.3985e+04  -5.1587e+00 1.5000e+03  9.4113e+06  4.6681e+00  1.5005e+03  
94          9.9479e+09  1.4229e+12  4.9785e+00  1.5000e+03  6.4251e+10  1.7557e+00  1.5000e+03  9.5359e+06  4.8354e+00  1.5000e+03  2.5385e+04  -5.1713e+00 1.5000e+03  9.5613e+06  4.8021e+00  1.5005e+03  
95          9.9511e+09  1.3873e+12  5.0456e+00  1.5000e+03  6.2860e+10  1.7389e+00  1.5000e+03  9.6864e+06  4.8996e+00  1.5000e+03  2.6869e+04  -5.2517e+00 1.5000e+03  9.7133e+06  4.8479e+00  1.5005e+03  
96          9.9543e+09  1.3525e+12  5.5183e+00  1.5000e+03  6.1497e+10  2.1255e+00  1.5000e+03  9.8387e+06  5.3695e+00  1.5000e+03  2.8442e+04  -4.9264e+00 1.5000e+03  9.8671e+06  5.3640e+00  1.5005e+03  
97          9.9575e+09  1.3183e+12  4.5960e+00  1.5000e+03  6.0161e+10  1.1148e+00  1.5000e+03  9.9925e+06  4.4442e+00  1.5000e+03  3.0111e+04  -5.9960e+00 1.5000e+03  1.0023e+07  4.3731e+00  1.5005e+03  
98          9.9607e+09  1.2849e+12  6.2922e+00  1.5000e+03  5.8851e+10  2.7196e+00  1.5000e+03  1.0148e+07  6.1375e+00  1.5000e+03  3.1879e+04  -4.4482e+00 1.5000e+03  1.0180e+07  6.0886e+00  1.5005e+03  
99          9.9640e+09  1.2521e+12  5.1679e+00  1.5000e+03  5.7567e+10  1.5022e+00  1.5000e+03  1.0305e+07  5.0100e+00  1.5000e+03  3.3755e+04  -5.7194e+00 1.5000e+03  1.0339e+07  4.9557e+00  1.5005e+03  
100         9.9673e+09  1.2200e+12  5.7576e+00  1.5000e+03  5.6306e+10  1.9960e+00  1.5000e+03  1.0464e+07  5.5967e+00  1.5000e+03  3.5742e+04  -5.2772e+00 1.5000e+03  1.0499e+07  5.5605e+00  1.5005e+03  
101         9.9706e+09  1.1886e+12  5.8163e+00  1.5000e+03  5.5070e+10  1.9560e+00  1.5000e+03  1.0624e+07  5.6521e+00  1.5000e+03  3.7850e+04  -5.3660e+00 1.5000e+03  1.0662e+07  5.6006e+00  1.5005e+03  
