I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
77          1.0245e+10  2.4021e+10  2.4169e+02  1.3090e+03  2.0456e+09  1.2619e+02  1.3090e+03  5.9234e+07  2.1537e+02  1.3090e+03  3.6591e+07  2.1114e+02  1.3090e+03  9.5825e+07  2.1463e+02  1.3091e+03  
78          1.0256e+10  1.9928e+10  3.0617e+02  1.4312e+03  1.5630e+09  1.8232e+02  1.4312e+03  5.9039e+07  2.7653e+02  1.4313e+03  3.4498e+07  2.7200e+02  1.4313e+03  9.3538e+07  2.7572e+02  1.4314e+03  
79          1.0268e+10  1.6548e+10  3.7251e+02  1.5779e+03  1.1856e+09  2.4298e+02  1.5779e+03  5.8802e+07  3.3931e+02  1.5779e+03  3.2110e+07  3.3442e+02  1.5779e+03  9.0912e+07  3.3844e+02  1.5781e+03  
80          1.0280e+10  1.3778e+10  4.3792e+02  1.7506e+03  8.9540e+08  3.0600e+02  1.7506e+03  5.8504e+07  4.0081e+02  1.7506e+03  2.9574e+07  3.9549e+02  1.7506e+03  8.8079e+07  3.9987e+02  1.7508e+03  
81          1.0292e+10  1.1517e+10  5.0087e+02  1.9502e+03  6.7581e+08  3.6916e+02  1.9502e+03  5.8133e+07  4.5936e+02  1.9502e+03  2.7028e+07  4.5350e+02  1.9503e+03  8.5161e+07  4.5834e+02  1.9504e+03  
82          1.0304e+10  9.6776e+09  5.6035e+02  2.1770e+03  5.1208e+08  4.2840e+02  2.1770e+03  5.7683e+07  5.1381e+02  2.1770e+03  2.4585e+07  5.0722e+02  2.1770e+03  8.2268e+07  5.1268e+02  2.1771e+03  
83          1.0317e+10  8.1832e+09  6.1617e+02  2.4300e+03  3.9162e+08  4.7744e+02  2.4300e+03  5.7152e+07  5.6388e+02  2.4300e+03  2.2332e+07  5.5626e+02  2.4300e+03  7.9484e+07  5.6257e+02  2.4302e+03  
84          1.0330e+10  6.9689e+09  6.6870e+02  2.7075e+03  3.0400e+08  5.0777e+02  2.7075e+03  5.6544e+07  6.0997e+02  2.7075e+03  2.0325e+07  6.0080e+02  2.7075e+03  7.6869e+07  6.0837e+02  2.7077e+03  
85          1.0342e+10  5.9810e+09  7.1866e+02  3.0064e+03  2.4078e+08  5.1070e+02  3.0064e+03  5.5868e+07  6.5290e+02  3.0064e+03  1.8593e+07  6.4146e+02  3.0064e+03  7.4460e+07  6.5086e+02  3.0066e+03  
86          1.0356e+10  5.1756e+09  7.6682e+02  3.3228e+03  1.9536e+08  4.8085e+02  3.3229e+03  5.5135e+07  6.9367e+02  3.3229e+03  1.7142e+07  6.7903e+02  3.3229e+03  7.2277e+07  6.9101e+02  3.3231e+03  
87          1.0369e+10  4.5171e+09  8.1377e+02  3.6521e+03  1.6266e+08  4.1929e+02  3.6522e+03  5.4363e+07  7.3315e+02  3.6522e+03  1.5960e+07  7.1425e+02  3.6522e+03  7.0323e+07  7.2968e+02  3.6523e+03  
88          1.0382e+10  3.9771e+09  8.5996e+02  3.9890e+03  1.3892e+08  3.3417e+02  3.9891e+03  5.3568e+07  7.7211e+02  3.9890e+03  1.5024e+07  7.4787e+02  3.9890e+03  6.8593e+07  7.6761e+02  3.9892e+03  
89          1.0396e+10  3.5324e+09  9.0525e+02  4.3281e+03  1.2143e+08  2.3719e+02  4.3281e+03  5.2771e+07  8.1068e+02  4.3281e+03  1.4304e+07  7.8019e+02  4.3281e+03  6.7076e+07  8.0499e+02  4.3283e+03  
90          1.0410e+10  3.1648e+09  9.5041e+02  4.6640e+03  1.0828e+08  1.4001e+02  4.6640e+03  5.1992e+07  8.4981e+02  4.6640e+03  1.3767e+07  8.1239e+02  4.6640e+03  6.5759e+07  8.4278e+02  4.6642e+03  
91          1.0424e+10  2.8592e+09  9.9312e+02  4.9917e+03  9.8186e+07  4.5558e+01  4.9918e+03  5.1252e+07  8.8725e+02  4.9918e+03  1.3381e+07  8.4256e+02  4.9918e+03  6.4633e+07  8.7881e+02  4.9920e+03  
92          1.0438e+10  2.6040e+09  1.0361e+03  5.3069e+03  9.0323e+07  -2.1575e+01 5.3070e+03  5.0568e+07  9.2569e+02  5.3070e+03  1.3117e+07  8.7383e+02  5.3070e+03  6.3685e+07  9.1569e+02  5.3072e+03  
93          1.0452e+10  2.3896e+09  1.0786e+03  5.6059e+03  8.4167e+07  -6.2946e+01 5.6059e+03  4.9961e+07  9.6444e+02  5.6059e+03  1.2949e+07  9.0584e+02  5.6059e+03  6.2910e+07  9.5283e+02  5.6062e+03  
94          1.0467e+10  2.2084e+09  1.1191e+03  5.8856e+03  7.9334e+07  -1.0113e+02 5.8857e+03  4.9445e+07  1.0016e+03  5.8857e+03  1.2855e+07  9.3687e+02  5.8857e+03  6.2301e+07  9.8851e+02  5.8859e+03  
95          1.0482e+10  2.0543e+09  1.1598e+03  6.1439e+03  7.5522e+07  -1.3309e+02 6.1439e+03  4.9033e+07  1.0396e+03  6.1439e+03  1.2818e+07  9.6951e+02  6.1439e+03  6.1851e+07  1.0251e+03  6.1442e+03  
96          1.0497e+10  1.9224e+09  1.2003e+03  6.3792e+03  7.2500e+07  -1.5808e+02 6.3792e+03  4.8732e+07  1.0777e+03  6.3792e+03  1.2822e+07  1.0033e+03  6.3792e+03  6.1555e+07  1.0621e+03  6.3795e+03  
97          1.0512e+10  1.8089e+09  1.2404e+03  6.5906e+03  7.0087e+07  -1.7589e+02 6.5906e+03  4.8546e+07  1.1160e+03  6.5906e+03  1.2855e+07  1.0385e+03  6.5907e+03  6.1401e+07  1.0996e+03  6.5909e+03  
98          1.0528e+10  1.7104e+09  1.2801e+03  6.7781e+03  6.8146e+07  -1.8704e+02 6.7781e+03  4.8470e+07  1.1544e+03  6.7781e+03  1.2909e+07  1.0748e+03  6.7781e+03  6.1379e+07  1.1375e+03  6.7784e+03  
99          1.0543e+10  1.6245e+09  1.3188e+03  6.9419e+03  6.6570e+07  -1.9247e+02 6.9420e+03  4.8496e+07  1.1926e+03  6.9420e+03  1.2974e+07  1.1119e+03  6.9420e+03  6.1470e+07  1.1754e+03  6.9422e+03  
100         1.0559e+10  1.5491e+09  1.3566e+03  7.0832e+03  6.5276e+07  -1.9324e+02 7.0832e+03  4.8609e+07  1.2308e+03  7.0832e+03  1.3045e+07  1.1499e+03  7.0832e+03  6.1654e+07  1.2135e+03  7.0834e+03  
101         1.0576e+10  1.4823e+09  1.3922e+03  7.2031e+03  6.4199e+07  -1.9125e+02 7.2031e+03  4.8790e+07  1.2676e+03  7.2031e+03  1.3118e+07  1.1871e+03  7.2031e+03  6.1908e+07  1.2503e+03  7.2033e+03  
102         1.0592e+10  1.4226e+09  1.4270e+03  7.3034e+03  6.3297e+07  -1.8229e+02 7.3034e+03  4.9018e+07  1.3045e+03  7.3034e+03  1.3189e+07  1.2251e+03  7.3034e+03  6.2206e+07  1.2875e+03  7.3036e+03  
103         1.0609e+10  1.3690e+09  1.4615e+03  7.3861e+03  6.2459e+07  -1.6710e+02 7.3861e+03  4.9270e+07  1.3420e+03  7.3861e+03  1.3254e+07  1.2640e+03  7.3861e+03  6.2524e+07  1.3254e+03  7.3863e+03  
104         1.0626e+10  1.3203e+09  1.4936e+03  7.4532e+03  6.1663e+07  -1.5170e+02 7.4532e+03  4.9525e+07  1.3777e+03  7.4532e+03  1.3312e+07  1.3014e+03  7.4532e+03  6.2837e+07  1.3615e+03  7.4534e+03  
