I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
48          9.8181e+09  3.8602e+12  2.1368e+01  1.5000e+03  2.5278e+11  2.0244e+01  1.5000e+03  1.8751e+07  2.1242e+01  1.5000e+03  4.3899e+04  1.5979e+01  1.5000e+03  1.8795e+07  2.1271e+01  1.5004e+03  
49          9.8206e+09  3.7796e+12  2.1821e+01  1.5000e+03  2.4733e+11  2.0672e+01  1.5000e+03  1.9094e+07  2.1693e+01  1.5000e+03  4.6454e+04  1.6351e+01  1.5000e+03  1.9140e+07  2.1721e+01  1.5004e+03  
50          9.8231e+09  3.7002e+12  2.2286e+01  1.5000e+03  2.4199e+11  2.1112e+01  1.5000e+03  1.9445e+07  2.2155e+01  1.5000e+03  4.9175e+04  1.6736e+01  1.5000e+03  1.9494e+07  2.2183e+01  1.5004e+03  
51          9.8256e+09  3.6222e+12  2.2763e+01  1.5000e+03  2.3675e+11  2.1564e+01  1.5000e+03  1.9805e+07  2.2630e+01  1.5000e+03  5.2072e+04  1.7134e+01  1.5000e+03  1.9857e+07  2.2657e+01  1.5004e+03  
52          9.8282e+09  3.5454e+12  2.3253e+01  1.5000e+03  2.3161e+11  2.2027e+01  1.5000e+03  2.0173e+07  2.3117e+01  1.5000e+03  5.5157e+04  1.7546e+01  1.5000e+03  2.0228e+07  2.3143e+01  1.5004e+03  
53          9.8307e+09  3.4699e+12  2.3755e+01  1.5000e+03  2.2657e+11  2.2502e+01  1.5000e+03  2.0550e+07  2.3616e+01  1.5000e+03  5.8441e+04  1.7972e+01  1.5000e+03  2.0608e+07  2.3641e+01  1.5004e+03  
54          9.8333e+09  3.3956e+12  2.4271e+01  1.5000e+03  2.2163e+11  2.2990e+01  1.5000e+03  2.0935e+07  2.4129e+01  1.5000e+03  6.1938e+04  1.8412e+01  1.5000e+03  2.0997e+07  2.4153e+01  1.5004e+03  
55          9.8359e+09  3.3226e+12  2.4800e+01  1.5000e+03  2.1677e+11  2.3490e+01  1.5000e+03  2.1329e+07  2.4655e+01  1.5000e+03  6.5659e+04  1.8867e+01  1.5000e+03  2.1394e+07  2.4678e+01  1.5004e+03  
56          9.8384e+09  3.2508e+12  2.5343e+01  1.5000e+03  2.1201e+11  2.4004e+01  1.5000e+03  2.1731e+07  2.5195e+01  1.5000e+03  6.9620e+04  1.9338e+01  1.5000e+03  2.1800e+07  2.5217e+01  1.5004e+03  
57          9.8410e+09  3.1802e+12  2.5900e+01  1.5000e+03  2.0734e+11  2.4532e+01  1.5000e+03  2.2142e+07  2.5749e+01  1.5000e+03  7.3836e+04  1.9826e+01  1.5000e+03  2.2215e+07  2.5770e+01  1.5004e+03  
58          9.8437e+09  3.1108e+12  2.6472e+01  1.5000e+03  2.0275e+11  2.5073e+01  1.5000e+03  2.2561e+07  2.6318e+01  1.5000e+03  7.8321e+04  2.0329e+01  1.5000e+03  2.2639e+07  2.6339e+01  1.5004e+03  
59          9.8463e+09  3.0426e+12  2.7059e+01  1.5000e+03  1.9825e+11  2.5629e+01  1.5000e+03  2.2988e+07  2.6903e+01  1.5000e+03  8.3093e+04  2.0850e+01  1.5000e+03  2.3072e+07  2.6922e+01  1.5004e+03  
60          9.8489e+09  2.9756e+12  2.7663e+01  1.5000e+03  1.9384e+11  2.6201e+01  1.5000e+03  2.3425e+07  2.7504e+01  1.5000e+03  8.8169e+04  2.1389e+01  1.5000e+03  2.3513e+07  2.7522e+01  1.5004e+03  
61          9.8516e+09  2.9097e+12  2.8279e+01  1.5000e+03  1.8950e+11  2.6784e+01  1.5000e+03  2.3869e+07  2.8116e+01  1.5000e+03  9.3567e+04  2.1942e+01  1.5000e+03  2.3963e+07  2.8132e+01  1.5004e+03  
62          9.8543e+09  2.8450e+12  2.8926e+01  1.5000e+03  1.8525e+11  2.7397e+01  1.5000e+03  2.4322e+07  2.8760e+01  1.5000e+03  9.9307e+04  2.2528e+01  1.5000e+03  2.4422e+07  2.8780e+01  1.5004e+03  
63          9.8570e+09  2.7814e+12  2.9529e+01  1.5000e+03  1.8107e+11  2.7965e+01  1.5000e+03  2.4784e+07  2.9359e+01  1.5000e+03  1.0541e+05  2.3072e+01  1.5000e+03  2.4889e+07  2.9350e+01  1.5004e+03  
64          9.8597e+09  2.7189e+12  3.0547e+01  1.5000e+03  1.7698e+11  2.8948e+01  1.5000e+03  2.5253e+07  3.0374e+01  1.5000e+03  1.1190e+05  2.4033e+01  1.5000e+03  2.5365e+07  3.0445e+01  1.5004e+03  
65          9.8624e+09  2.6576e+12  3.0111e+01  1.5000e+03  1.7295e+11  2.8475e+01  1.5000e+03  2.5731e+07  2.9935e+01  1.5000e+03  1.1879e+05  2.3543e+01  1.5000e+03  2.5850e+07  2.9896e+01  1.5004e+03  
66          9.8651e+09  2.5973e+12  3.2556e+01  1.5000e+03  1.6901e+11  3.0883e+01  1.5000e+03  2.6217e+07  3.2377e+01  1.5000e+03  1.2612e+05  2.5936e+01  1.5000e+03  2.6343e+07  3.2371e+01  1.5004e+03  
67          9.8679e+09  2.5382e+12  3.1827e+01  1.5000e+03  1.6514e+11  3.0116e+01  1.5000e+03  2.6712e+07  3.1645e+01  1.5000e+03  1.3390e+05  2.5158e+01  1.5000e+03  2.6845e+07  3.1646e+01  1.5004e+03  
68          9.8706e+09  2.4801e+12  3.3074e+01  1.5000e+03  1.6134e+11  3.1323e+01  1.5000e+03  2.7214e+07  3.2888e+01  1.5000e+03  1.4216e+05  2.6357e+01  1.5000e+03  2.7356e+07  3.2910e+01  1.5004e+03  
69          9.8734e+09  2.4230e+12  3.3742e+01  1.5000e+03  1.5761e+11  3.1950e+01  1.5000e+03  2.7724e+07  3.3553e+01  1.5000e+03  1.5094e+05  2.6979e+01  1.5000e+03  2.7875e+07  3.3554e+01  1.5004e+03  
70          9.8762e+09  2.3670e+12  3.4553e+01  1.5000e+03  1.5396e+11  3.2720e+01  1.5000e+03  2.8242e+07  3.4361e+01  1.5000e+03  1.6026e+05  2.7747e+01  1.5000e+03  2.8403e+07  3.4365e+01  1.5004e+03  
71          9.8790e+09  2.3121e+12  3.5355e+01  1.5000e+03  1.5037e+11  3.3479e+01  1.5000e+03  2.8768e+07  3.5160e+01  1.5000e+03  1.7015e+05  2.8509e+01  1.5000e+03  2.8938e+07  3.5161e+01  1.5004e+03  
72          9.8818e+09  2.2581e+12  3.6189e+01  1.5000e+03  1.4685e+11  3.4269e+01  1.5000e+03  2.9302e+07  3.5990e+01  1.5000e+03  1.8065e+05  2.9305e+01  1.5000e+03  2.9483e+07  3.5989e+01  1.5004e+03  
73          9.8847e+09  2.2052e+12  3.7044e+01  1.5000e+03  1.4340e+11  3.5079e+01  1.5000e+03  2.9844e+07  3.6841e+01  1.5000e+03  1.9179e+05  3.0124e+01  1.5000e+03  3.0035e+07  3.6839e+01  1.5004e+03  
74          9.8875e+09  2.1533e+12  3.7924e+01  1.5000e+03  1.4002e+11  3.5912e+01  1.5000e+03  3.0393e+07  3.7717e+01  1.5000e+03  2.0361e+05  3.0970e+01  1.5000e+03  3.0596e+07  3.7713e+01  1.5004e+03  
75          9.8904e+09  2.1023e+12  3.8828e+01  1.5000e+03  1.3670e+11  3.6769e+01  1.5000e+03  3.0949e+07  3.8618e+01  1.5000e+03  2.1614e+05  3.1843e+01  1.5000e+03  3.1165e+07  3.8611e+01  1.5004e+03  
76          9.8933e+09  2.0524e+12  3.9759e+01  1.5000e+03  1.3344e+11  3.7650e+01  1.5000e+03  3.1513e+07  3.9544e+01  1.5000e+03  2.2944e+05  3.2745e+01  1.5000e+03  3.1743e+07  3.9536e+01  1.5004e+03  
77          9.8962e+09  2.0033e+12  4.0716e+01  1.5000e+03  1.3025e+11  3.8557e+01  1.5000e+03  3.2085e+07  4.0497e+01  1.5000e+03  2.4353e+05  3.3675e+01  1.5000e+03  3.2329e+07  4.0486e+01  1.5003e+03  
78          9.8991e+09  1.9553e+12  4.1700e+01  1.5000e+03  1.2712e+11  3.9489e+01  1.5000e+03  3.2664e+07  4.1478e+01  1.5000e+03  2.5848e+05  3.4636e+01  1.5000e+03  3.2923e+07  4.1464e+01  1.5003e+03  
79          9.9020e+09  1.9081e+12  4.2713e+01  1.5000e+03  1.2405e+11  4.0449e+01  1.5000e+03  3.3250e+07  4.2486e+01  1.5000e+03  2.7432e+05  3.5627e+01  1.5000e+03  3.3525e+07  4.2471e+01  1.5003e+03  
80          9.9049e+09  1.8619e+12  4.3755e+01  1.5000e+03  1.2104e+11  4.1436e+01  1.5000e+03  3.3844e+07  4.3524e+01  1.5000e+03  2.9111e+05  3.6650e+01  1.5000e+03  3.4135e+07  4.3506e+01  1.5003e+03  
81          9.9079e+09  1.8166e+12  4.4828e+01  1.5000e+03  1.1809e+11  4.2452e+01  1.5000e+03  3.4444e+07  4.4593e+01  1.5000e+03  3.0891e+05  3.7705e+01  1.5000e+03  3.4753e+07  4.4572e+01  1.5003e+03  
82          9.9109e+09  1.7722e+12  4.5932e+01  1.5000e+03  1.1520e+11  4.3497e+01  1.5000e+03  3.5052e+07  4.5692e+01  1.5000e+03  3.2776e+05  3.8794e+01  1.5000e+03  3.5380e+07  4.5669e+01  1.5003e+03  
83          9.9139e+09  1.7286e+12  4.7068e+01  1.5000e+03  1.1237e+11  4.4574e+01  1.5000e+03  3.5667e+07  4.6824e+01  1.5000e+03  3.4773e+05  3.9918e+01  1.5000e+03  3.6015e+07  4.6797e+01  1.5003e+03  
84          9.9169e+09  1.6859e+12  4.8238e+01  1.5000e+03  1.0960e+11  4.5682e+01  1.5000e+03  3.6289e+07  4.7989e+01  1.5000e+03  3.6889e+05  4.1078e+01  1.5000e+03  3.6658e+07  4.7960e+01  1.5003e+03  
85          9.9199e+09  1.6441e+12  4.9442e+01  1.5000e+03  1.0688e+11  4.6823e+01  1.5000e+03  3.6918e+07  4.9188e+01  1.5000e+03  3.9130e+05  4.2274e+01  1.5000e+03  3.7309e+07  4.9156e+01  1.5003e+03  
86          9.9229e+09  1.6032e+12  5.0682e+01  1.5000e+03  1.0421e+11  4.7997e+01  1.5000e+03  3.7554e+07  5.0423e+01  1.5000e+03  4.1502e+05  4.3509e+01  1.5000e+03  3.7969e+07  5.0388e+01  1.5003e+03  
87          9.9260e+09  1.5630e+12  5.1959e+01  1.5000e+03  1.0160e+11  4.9207e+01  1.5000e+03  3.8196e+07  5.1695e+01  1.5000e+03  4.4015e+05  4.4782e+01  1.5000e+03  3.8636e+07  5.1657e+01  1.5003e+03  
88          9.9291e+09  1.5237e+12  5.3274e+01  1.5000e+03  9.9048e+10  5.0453e+01  1.5000e+03  3.8845e+07  5.3005e+01  1.5000e+03  4.6675e+05  4.6096e+01  1.5000e+03  3.9312e+07  5.2963e+01  1.5003e+03  
89          9.9322e+09  1.4852e+12  5.4628e+01  1.5000e+03  9.6545e+10  5.1736e+01  1.5000e+03  3.9501e+07  5.4354e+01  1.5000e+03  4.9490e+05  4.7452e+01  1.5000e+03  3.9996e+07  5.4309e+01  1.5003e+03  
90          9.9353e+09  1.4475e+12  5.6024e+01  1.5000e+03  9.4094e+10  5.3058e+01  1.5000e+03  4.0164e+07  5.5744e+01  1.5000e+03  5.2470e+05  4.8851e+01  1.5000e+03  4.0688e+07  5.5695e+01  1.5003e+03  
91          9.9384e+09  1.4106e+12  5.7461e+01  1.5000e+03  9.1694e+10  5.4419e+01  1.5000e+03  4.0832e+07  5.7176e+01  1.5000e+03  5.5623e+05  5.0294e+01  1.5000e+03  4.1389e+07  5.7123e+01  1.5003e+03  
92          9.9415e+09  1.3744e+12  5.8943e+01  1.5000e+03  8.9345e+10  5.5824e+01  1.5000e+03  4.1508e+07  5.8652e+01  1.5000e+03  5.8960e+05  5.1783e+01  1.5000e+03  4.2097e+07  5.8596e+01  1.5003e+03  
93          9.9447e+09  1.3390e+12  6.0466e+01  1.5000e+03  8.7045e+10  5.7266e+01  1.5000e+03  4.2189e+07  6.0169e+01  1.5000e+03  6.2489e+05  5.3316e+01  1.5000e+03  4.2814e+07  6.0108e+01  1.5003e+03  
94          9.9479e+09  1.3044e+12  6.2052e+01  1.5000e+03  8.4794e+10  5.8768e+01  1.5000e+03  4.2876e+07  6.1748e+01  1.5000e+03  6.6222e+05  5.4913e+01  1.5000e+03  4.3538e+07  6.1687e+01  1.5003e+03  
95          9.9511e+09  1.2705e+12  6.3616e+01  1.5000e+03  8.2591e+10  6.0247e+01  1.5000e+03  4.3569e+07  6.3306e+01  1.5000e+03  7.0169e+05  5.6491e+01  1.5000e+03  4.4271e+07  6.3223e+01  1.5003e+03  
96          9.9543e+09  1.2373e+12  6.5632e+01  1.5000e+03  8.0436e+10  6.2175e+01  1.5000e+03  4.4268e+07  6.5315e+01  1.5000e+03  7.4344e+05  5.8523e+01  1.5000e+03  4.5012e+07  6.5283e+01  1.5003e+03  
97          9.9575e+09  1.2049e+12  6.6297e+01  1.5000e+03  7.8326e+10  6.2750e+01  1.5000e+03  4.4973e+07  6.5974e+01  1.5000e+03  7.8755e+05  5.9206e+01  1.5000e+03  4.5760e+07  6.5858e+01  1.5003e+03  
