I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
12          9.7367e+09  8.0099e+12  1.3880e+00  1.5000e+03  5.9781e+11  1.0736e+00  1.5000e+03  9.2004e+06  1.3622e+00  1.5000e+03  9.6248e+03  7.2773e-01  1.5000e+03  9.2103e+06  1.3538e+00  1.5000e+03  
13          9.7388e+09  7.9008e+12  1.4091e+00  1.5000e+03  5.8375e+11  1.0868e+00  1.5000e+03  9.2988e+06  1.3860e+00  1.5000e+03  9.6298e+03  7.3341e-01  1.5000e+03  9.3086e+06  1.3775e+00  1.5000e+03  
14          9.7408e+09  7.7926e+12  1.4303e+00  1.5000e+03  5.7011e+11  1.0999e+00  1.5000e+03  9.3793e+06  1.4099e+00  1.5000e+03  9.6349e+03  7.3888e-01  1.5000e+03  9.3891e+06  1.4013e+00  1.5000e+03  
15          9.7429e+09  7.6853e+12  1.4518e+00  1.5000e+03  5.5687e+11  1.1133e+00  1.5000e+03  9.4419e+06  1.4340e+00  1.5000e+03  9.6399e+03  7.4445e-01  1.5000e+03  9.4518e+06  1.4255e+00  1.5000e+03  
16          9.7450e+09  7.5790e+12  1.4737e+00  1.5000e+03  5.4403e+11  1.1269e+00  1.5000e+03  9.4873e+06  1.4585e+00  1.5000e+03  9.6448e+03  7.5018e-01  1.5000e+03  9.4971e+06  1.4500e+00  1.5000e+03  
17          9.7471e+09  7.4736e+12  1.4960e+00  1.5000e+03  5.3156e+11  1.1408e+00  1.5000e+03  9.5161e+06  1.4833e+00  1.5000e+03  9.6498e+03  7.5601e-01  1.5000e+03  9.5259e+06  1.4747e+00  1.5000e+03  
18          9.7492e+09  7.3692e+12  1.5187e+00  1.5000e+03  5.1945e+11  1.1550e+00  1.5000e+03  9.5295e+06  1.5082e+00  1.5000e+03  9.6547e+03  7.6197e-01  1.5000e+03  9.5394e+06  1.4997e+00  1.5000e+03  
19          9.7513e+09  7.2657e+12  1.5419e+00  1.5000e+03  5.0769e+11  1.1694e+00  1.5000e+03  9.5290e+06  1.5334e+00  1.5000e+03  9.6595e+03  7.6806e-01  1.5000e+03  9.5388e+06  1.5248e+00  1.5000e+03  
20          9.7535e+09  7.1631e+12  1.5655e+00  1.5000e+03  4.9627e+11  1.1841e+00  1.5000e+03  9.5159e+06  1.5588e+00  1.5000e+03  9.6644e+03  7.7429e-01  1.5000e+03  9.5258e+06  1.5502e+00  1.5000e+03  
21          9.7556e+09  7.0615e+12  1.5895e+00  1.5000e+03  4.8518e+11  1.1991e+00  1.5000e+03  9.4918e+06  1.5845e+00  1.5000e+03  9.6692e+03  7.8067e-01  1.5000e+03  9.5016e+06  1.5759e+00  1.5000e+03  
22          9.7578e+09  6.9608e+12  1.6140e+00  1.5000e+03  4.7441e+11  1.2144e+00  1.5000e+03  9.4580e+06  1.6104e+00  1.5000e+03  9.6739e+03  7.8720e-01  1.5000e+03  9.4679e+06  1.6017e+00  1.5000e+03  
23          9.7599e+09  6.8611e+12  1.6389e+00  1.5000e+03  4.6394e+11  1.2300e+00  1.5000e+03  9.4161e+06  1.6366e+00  1.5000e+03  9.6787e+03  7.9389e-01  1.5000e+03  9.4260e+06  1.6279e+00  1.5000e+03  
24          9.7621e+09  6.7623e+12  1.6643e+00  1.5000e+03  4.5377e+11  1.2459e+00  1.5000e+03  9.3674e+06  1.6630e+00  1.5000e+03  9.6834e+03  8.0075e-01  1.5000e+03  9.3772e+06  1.6543e+00  1.5000e+03  
25          9.7643e+09  6.6644e+12  1.6902e+00  1.5000e+03  4.4388e+11  1.2622e+00  1.5000e+03  9.3131e+06  1.6898e+00  1.5000e+03  9.6881e+03  8.0780e-01  1.5000e+03  9.3229e+06  1.6810e+00  1.5000e+03  
26          9.7665e+09  6.5674e+12  1.7166e+00  1.5000e+03  4.3427e+11  1.2788e+00  1.5000e+03  9.2543e+06  1.7169e+00  1.5000e+03  9.6927e+03  8.1504e-01  1.5000e+03  9.2641e+06  1.7081e+00  1.5000e+03  
27          9.7687e+09  6.4714e+12  1.7435e+00  1.5000e+03  4.2492e+11  1.2957e+00  1.5000e+03  9.1921e+06  1.7443e+00  1.5000e+03  9.6973e+03  8.2248e-01  1.5000e+03  9.2019e+06  1.7356e+00  1.5000e+03  
28          9.7709e+09  6.3763e+12  1.7709e+00  1.5000e+03  4.1582e+11  1.3129e+00  1.5000e+03  9.1273e+06  1.7722e+00  1.5000e+03  9.7019e+03  8.3013e-01  1.5000e+03  9.1371e+06  1.7634e+00  1.5000e+03  
29          9.7732e+09  6.2821e+12  1.7988e+00  1.5000e+03  4.0698e+11  1.3306e+00  1.5000e+03  9.0607e+06  1.8004e+00  1.5000e+03  9.7065e+03  8.3800e-01  1.5000e+03  9.0705e+06  1.7916e+00  1.5000e+03  
30          9.7754e+09  6.1889e+12  1.8273e+00  1.5000e+03  3.9838e+11  1.3486e+00  1.5000e+03  8.9929e+06  1.8291e+00  1.5000e+03  9.7110e+03  8.4611e-01  1.5000e+03  9.0028e+06  1.8203e+00  1.5000e+03  
31          9.7777e+09  6.0966e+12  1.8563e+00  1.5000e+03  3.9000e+11  1.3669e+00  1.5000e+03  8.9245e+06  1.8583e+00  1.5000e+03  9.7155e+03  8.5446e-01  1.5000e+03  8.9344e+06  1.8494e+00  1.5000e+03  
32          9.7800e+09  6.0052e+12  1.8859e+00  1.5000e+03  3.8185e+11  1.3857e+00  1.5000e+03  8.8560e+06  1.8879e+00  1.5000e+03  9.7199e+03  8.6306e-01  1.5000e+03  8.8659e+06  1.8790e+00  1.5000e+03  
33          9.7823e+09  5.9147e+12  1.9161e+00  1.5000e+03  3.7391e+11  1.4049e+00  1.5000e+03  8.7877e+06  1.9181e+00  1.5000e+03  9.7244e+03  8.7193e-01  1.5000e+03  8.7976e+06  1.9092e+00  1.5000e+03  
34          9.7846e+09  5.8251e+12  1.9469e+00  1.5000e+03  3.6619e+11  1.4245e+00  1.5000e+03  8.7198e+06  1.9488e+00  1.5000e+03  9.7288e+03  8.8108e-01  1.5000e+03  8.7297e+06  1.9399e+00  1.5000e+03  
35          9.7869e+09  5.7365e+12  1.9783e+00  1.5000e+03  3.5866e+11  1.4445e+00  1.5000e+03  8.6527e+06  1.9801e+00  1.5000e+03  9.7332e+03  8.9051e-01  1.5000e+03  8.6625e+06  1.9711e+00  1.5000e+03  
36          9.7892e+09  5.6487e+12  2.0103e+00  1.5000e+03  3.5133e+11  1.4649e+00  1.5000e+03  8.5863e+06  2.0120e+00  1.5000e+03  9.7375e+03  9.0024e-01  1.5000e+03  8.5962e+06  2.0030e+00  1.5000e+03  
37          9.7915e+09  5.5619e+12  2.0429e+00  1.5000e+03  3.4418e+11  1.4858e+00  1.5000e+03  8.5210e+06  2.0445e+00  1.5000e+03  9.7418e+03  9.1027e-01  1.5000e+03  8.5308e+06  2.0355e+00  1.5000e+03  
38          9.7939e+09  5.4760e+12  2.0762e+00  1.5000e+03  3.3722e+11  1.5072e+00  1.5000e+03  8.4566e+06  2.0777e+00  1.5000e+03  9.7461e+03  9.2063e-01  1.5000e+03  8.4664e+06  2.0686e+00  1.5000e+03  
39          9.7963e+09  5.3909e+12  2.1102e+00  1.5000e+03  3.3043e+11  1.5290e+00  1.5000e+03  8.3932e+06  2.1115e+00  1.5000e+03  9.7504e+03  9.3131e-01  1.5000e+03  8.4031e+06  2.1023e+00  1.5000e+03  
40          9.7986e+09  5.3068e+12  2.1448e+00  1.5000e+03  3.2380e+11  1.5513e+00  1.5000e+03  8.3309e+06  2.1459e+00  1.5000e+03  9.7546e+03  9.4233e-01  1.5000e+03  8.3408e+06  2.1368e+00  1.5000e+03  
41          9.8010e+09  5.2236e+12  2.1802e+00  1.5000e+03  3.1735e+11  1.5741e+00  1.5000e+03  8.2697e+06  2.1811e+00  1.5000e+03  9.7588e+03  9.5371e-01  1.5000e+03  8.2795e+06  2.1719e+00  1.5000e+03  
42          9.8034e+09  5.1413e+12  2.2163e+00  1.5000e+03  3.1105e+11  1.5975e+00  1.5000e+03  8.2094e+06  2.2170e+00  1.5000e+03  9.7630e+03  9.6546e-01  1.5000e+03  8.2193e+06  2.2078e+00  1.5000e+03  
43          9.8058e+09  5.0598e+12  2.2531e+00  1.5000e+03  3.0490e+11  1.6213e+00  1.5000e+03  8.1501e+06  2.2536e+00  1.5000e+03  9.7672e+03  9.7758e-01  1.5000e+03  8.1600e+06  2.2444e+00  1.5000e+03  
44          9.8083e+09  4.9793e+12  2.2907e+00  1.5000e+03  2.9890e+11  1.6457e+00  1.5000e+03  8.0917e+06  2.2910e+00  1.5000e+03  9.7713e+03  9.9008e-01  1.5000e+03  8.1016e+06  2.2817e+00  1.5000e+03  
45          9.8107e+09  4.8996e+12  2.3290e+00  1.5000e+03  2.9304e+11  1.6707e+00  1.5000e+03  8.0342e+06  2.3292e+00  1.5000e+03  9.7754e+03  1.0030e+00  1.5000e+03  8.0441e+06  2.3199e+00  1.5000e+03  
46          9.8132e+09  4.8208e+12  2.3682e+00  1.5000e+03  2.8732e+11  1.6962e+00  1.5000e+03  7.9775e+06  2.3682e+00  1.5000e+03  9.7795e+03  1.0163e+00  1.5000e+03  7.9874e+06  2.3588e+00  1.5000e+03  
47          9.8156e+09  4.7429e+12  2.4081e+00  1.5000e+03  2.8173e+11  1.7223e+00  1.5000e+03  7.9216e+06  2.4080e+00  1.5000e+03  9.7835e+03  1.0300e+00  1.5000e+03  7.9315e+06  2.3985e+00  1.5000e+03  
48          9.8181e+09  4.6659e+12  2.4489e+00  1.5000e+03  2.7627e+11  1.7490e+00  1.5000e+03  7.8665e+06  2.4486e+00  1.5000e+03  9.7876e+03  1.0442e+00  1.5000e+03  7.8764e+06  2.4391e+00  1.5000e+03  
49          9.8206e+09  4.5897e+12  2.4905e+00  1.5000e+03  2.7094e+11  1.7763e+00  1.5000e+03  7.8120e+06  2.4901e+00  1.5000e+03  9.7916e+03  1.0588e+00  1.5000e+03  7.8219e+06  2.4806e+00  1.5000e+03  
50          9.8231e+09  4.5145e+12  2.5331e+00  1.5000e+03  2.6573e+11  1.8042e+00  1.5000e+03  7.7582e+06  2.5324e+00  1.5000e+03  9.7956e+03  1.0739e+00  1.5000e+03  7.7681e+06  2.5229e+00  1.5000e+03  
51          9.8256e+09  4.4400e+12  2.5765e+00  1.5000e+03  2.6063e+11  1.8328e+00  1.5000e+03  7.7051e+06  2.5757e+00  1.5000e+03  9.7996e+03  1.0894e+00  1.5000e+03  7.7150e+06  2.5661e+00  1.5000e+03  
52          9.8282e+09  4.3665e+12  2.6208e+00  1.5000e+03  2.5564e+11  1.8620e+00  1.5000e+03  7.6526e+06  2.6199e+00  1.5000e+03  9.8035e+03  1.1054e+00  1.5000e+03  7.6625e+06  2.6102e+00  1.5000e+03  
53          9.8307e+09  4.2938e+12  2.6661e+00  1.5000e+03  2.5077e+11  1.8919e+00  1.5000e+03  7.6007e+06  2.6650e+00  1.5000e+03  9.8075e+03  1.1219e+00  1.5000e+03  7.6106e+06  2.6553e+00  1.5000e+03  
54          9.8333e+09  4.2220e+12  2.7123e+00  1.5000e+03  2.4600e+11  1.9225e+00  1.5000e+03  7.5493e+06  2.7110e+00  1.5000e+03  9.8114e+03  1.1390e+00  1.5000e+03  7.5593e+06  2.7013e+00  1.5001e+03  
55          9.8359e+09  4.1510e+12  2.7595e+00  1.5000e+03  2.4133e+11  1.9539e+00  1.5000e+03  7.4986e+06  2.7581e+00  1.5000e+03  9.8153e+03  1.1565e+00  1.5000e+03  7.5085e+06  2.7483e+00  1.5001e+03  
56          9.8384e+09  4.0808e+12  2.8078e+00  1.5000e+03  2.3676e+11  1.9859e+00  1.5000e+03  7.4485e+06  2.8062e+00  1.5000e+03  9.8192e+03  1.1746e+00  1.5000e+03  7.4584e+06  2.7963e+00  1.5001e+03  
57          9.8410e+09  4.0115e+12  2.8570e+00  1.5000e+03  2.3228e+11  2.0187e+00  1.5000e+03  7.3989e+06  2.8553e+00  1.5000e+03  9.8230e+03  1.1932e+00  1.5000e+03  7.4088e+06  2.8454e+00  1.5001e+03  
58          9.8437e+09  3.9431e+12  2.9074e+00  1.5000e+03  2.2790e+11  2.0524e+00  1.5000e+03  7.3500e+06  2.9055e+00  1.5000e+03  9.8269e+03  1.2125e+00  1.5000e+03  7.3599e+06  2.8955e+00  1.5001e+03  
59          9.8463e+09  3.8754e+12  2.9587e+00  1.5000e+03  2.2361e+11  2.0866e+00  1.5000e+03  7.3016e+06  2.9565e+00  1.5000e+03  9.8307e+03  1.2321e+00  1.5000e+03  7.3115e+06  2.9465e+00  1.5001e+03  
60          9.8489e+09  3.8086e+12  3.0119e+00  1.5000e+03  2.1940e+11  2.1224e+00  1.5000e+03  7.2538e+06  3.0095e+00  1.5000e+03  9.8346e+03  1.2531e+00  1.5000e+03  7.2637e+06  2.9995e+00  1.5001e+03  
61          9.8516e+09  3.7427e+12  3.0633e+00  1.5000e+03  2.1528e+11  2.1561e+00  1.5000e+03  7.2067e+06  3.0607e+00  1.5000e+03  9.8384e+03  1.2717e+00  1.5000e+03  7.2166e+06  3.0500e+00  1.5001e+03  
62          9.8543e+09  3.6775e+12  3.1259e+00  1.5000e+03  2.1124e+11  2.2007e+00  1.5000e+03  7.1602e+06  3.1231e+00  1.5000e+03  9.8422e+03  1.3009e+00  1.5000e+03  7.1701e+06  3.1160e+00  1.5001e+03  
63          9.8570e+09  3.6132e+12  3.1464e+00  1.5000e+03  2.0728e+11  2.2028e+00  1.5000e+03  7.1143e+06  3.1433e+00  1.5000e+03  9.8459e+03  1.2905e+00  1.5000e+03  7.1243e+06  3.1193e+00  1.5001e+03  
64          9.8597e+09  3.5497e+12  3.4321e+00  1.5000e+03  2.0340e+11  2.4698e+00  1.5000e+03  7.0692e+06  3.4287e+00  1.5000e+03  9.8482e+03  1.5519e+00  1.5000e+03  7.0791e+06  3.4480e+00  1.5001e+03  
65          9.8624e+09  3.4869e+12  2.7621e+00  1.5000e+03  1.9959e+11  1.7809e+00  1.5000e+03  7.0246e+06  2.7585e+00  1.5000e+03  9.8589e+03  6.9662e-01  1.5000e+03  7.0346e+06  2.7246e+00  1.5001e+03  
66          9.8651e+09  3.4250e+12  3.8841e+00  1.5000e+03  1.9586e+11  2.8833e+00  1.5000e+03  6.9808e+06  3.8802e+00  1.5000e+03  9.8626e+03  2.0623e+00  1.5000e+03  6.9907e+06  3.8682e+00  1.5001e+03  
67          9.8679e+09  3.3639e+12  3.0964e+00  1.5000e+03  1.9220e+11  2.0759e+00  1.5000e+03  6.9377e+06  3.0921e+00  1.5000e+03  9.8595e+03  1.0826e+00  1.5000e+03  6.9476e+06  3.0703e+00  1.5001e+03  
68          9.8706e+09  3.3036e+12  3.4461e+00  1.5000e+03  1.8860e+11  2.4055e+00  1.5000e+03  6.8953e+06  3.4416e+00  1.5000e+03  9.8648e+03  1.4064e+00  1.5000e+03  6.9052e+06  3.4415e+00  1.5001e+03  
69          9.8734e+09  3.2441e+12  3.4550e+00  1.5000e+03  1.8507e+11  2.3938e+00  1.5000e+03  6.8536e+06  3.4501e+00  1.5000e+03  9.8687e+03  1.3810e+00  1.5000e+03  6.8635e+06  3.4365e+00  1.5001e+03  
70          9.8762e+09  3.1853e+12  3.5321e+00  1.5000e+03  1.8160e+11  2.4500e+00  1.5000e+03  6.8126e+06  3.5268e+00  1.5000e+03  9.8724e+03  1.4197e+00  1.5000e+03  6.8226e+06  3.5169e+00  1.5002e+03  
71          9.8790e+09  3.1274e+12  3.5940e+00  1.5000e+03  1.7820e+11  2.4905e+00  1.5000e+03  6.7725e+06  3.5883e+00  1.5000e+03  9.8762e+03  1.4427e+00  1.5000e+03  6.7824e+06  3.5774e+00  1.5002e+03  
72          9.8818e+09  3.0702e+12  3.6621e+00  1.5000e+03  1.7486e+11  2.5368e+00  1.5000e+03  6.7330e+06  3.6560e+00  1.5000e+03  9.8799e+03  1.4711e+00  1.5000e+03  6.7430e+06  3.6452e+00  1.5002e+03  
73          9.8847e+09  3.0138e+12  3.7305e+00  1.5000e+03  1.7158e+11  2.5829e+00  1.5000e+03  6.6944e+06  3.7240e+00  1.5000e+03  9.8837e+03  1.4992e+00  1.5000e+03  6.7043e+06  3.7130e+00  1.5002e+03  
74          9.8875e+09  2.9581e+12  3.8007e+00  1.5000e+03  1.6836e+11  2.6306e+00  1.5000e+03  6.6565e+06  3.7938e+00  1.5000e+03  9.8875e+03  1.5285e+00  1.5000e+03  6.6665e+06  3.7828e+00  1.5002e+03  
75          9.8904e+09  2.9032e+12  3.8726e+00  1.5000e+03  1.6519e+11  2.6792e+00  1.5000e+03  6.6195e+06  3.8651e+00  1.5000e+03  9.8913e+03  1.5585e+00  1.5000e+03  6.6294e+06  3.8541e+00  1.5002e+03  
76          9.8933e+09  2.8491e+12  3.9461e+00  1.5000e+03  1.6208e+11  2.7291e+00  1.5000e+03  6.5833e+06  3.9381e+00  1.5000e+03  9.8951e+03  1.5894e+00  1.5000e+03  6.5932e+06  3.9270e+00  1.5002e+03  
77          9.8962e+09  2.7957e+12  4.0213e+00  1.5000e+03  1.5902e+11  2.7803e+00  1.5000e+03  6.5479e+06  4.0128e+00  1.5000e+03  9.8989e+03  1.6212e+00  1.5000e+03  6.5579e+06  4.0016e+00  1.5002e+03  
78          9.8991e+09  2.7431e+12  4.0982e+00  1.5000e+03  1.5602e+11  2.8326e+00  1.5000e+03  6.5134e+06  4.0892e+00  1.5000e+03  9.9027e+03  1.6539e+00  1.5000e+03  6.5234e+06  4.0779e+00  1.5002e+03  
79          9.9020e+09  2.6912e+12  4.1770e+00  1.5000e+03  1.5306e+11  2.8863e+00  1.5000e+03  6.4799e+06  4.1674e+00  1.5000e+03  9.9065e+03  1.6876e+00  1.5000e+03  6.4898e+06  4.1560e+00  1.5002e+03  
80          9.9049e+09  2.6400e+12  4.2576e+00  1.5000e+03  1.5016e+11  2.9412e+00  1.5000e+03  6.4472e+06  4.2473e+00  1.5000e+03  9.9103e+03  1.7223e+00  1.5000e+03  6.4572e+06  4.2358e+00  1.5003e+03  
81          9.9079e+09  2.5896e+12  4.3401e+00  1.5000e+03  1.4730e+11  2.9976e+00  1.5000e+03  6.4157e+06  4.3291e+00  1.5000e+03  9.9142e+03  1.7580e+00  1.5000e+03  6.4256e+06  4.3175e+00  1.5003e+03  
82          9.9109e+09  2.5399e+12  4.4245e+00  1.5000e+03  1.4450e+11  3.0553e+00  1.5000e+03  6.3852e+06  4.4127e+00  1.5000e+03  9.9180e+03  1.7948e+00  1.5000e+03  6.3951e+06  4.4011e+00  1.5003e+03  
83          9.9139e+09  2.4909e+12  4.5109e+00  1.5000e+03  1.4173e+11  3.1144e+00  1.5000e+03  6.3559e+06  4.4983e+00  1.5000e+03  9.9219e+03  1.8326e+00  1.5000e+03  6.3659e+06  4.4866e+00  1.5003e+03  
84          9.9169e+09  2.4426e+12  4.5995e+00  1.5000e+03  1.3902e+11  3.1750e+00  1.5000e+03  6.3279e+06  4.5859e+00  1.5000e+03  9.9258e+03  1.8715e+00  1.5000e+03  6.3379e+06  4.5740e+00  1.5003e+03  
85          9.9199e+09  2.3950e+12  4.6901e+00  1.5000e+03  1.3635e+11  3.2371e+00  1.5000e+03  6.3014e+06  4.6754e+00  1.5000e+03  9.9298e+03  1.9116e+00  1.5000e+03  6.3113e+06  4.6635e+00  1.5003e+03  
86          9.9229e+09  2.3481e+12  4.7829e+00  1.5000e+03  1.3372e+11  3.3008e+00  1.5000e+03  6.2765e+06  4.7670e+00  1.5000e+03  9.9337e+03  1.9529e+00  1.5000e+03  6.2864e+06  4.7550e+00  1.5003e+03  
87          9.9260e+09  2.3019e+12  4.8779e+00  1.5000e+03  1.3114e+11  3.3660e+00  1.5000e+03  6.2534e+06  4.8606e+00  1.5000e+03  9.9377e+03  1.9954e+00  1.5000e+03  6.2633e+06  4.8485e+00  1.5003e+03  
88          9.9291e+09  2.2564e+12  4.9752e+00  1.5000e+03  1.2860e+11  3.4329e+00  1.5000e+03  6.2323e+06  4.9564e+00  1.5000e+03  9.9417e+03  2.0392e+00  1.5000e+03  6.2423e+06  4.9442e+00  1.5004e+03  
89          9.9322e+09  2.2116e+12  5.0749e+00  1.5000e+03  1.2610e+11  3.5014e+00  1.5000e+03  6.2135e+06  5.0543e+00  1.5000e+03  9.9457e+03  2.0843e+00  1.5000e+03  6.2235e+06  5.0420e+00  1.5004e+03  
90          9.9353e+09  2.1675e+12  5.1770e+00  1.5000e+03  1.2364e+11  3.5717e+00  1.5000e+03  6.1974e+06  5.1544e+00  1.5000e+03  9.9497e+03  2.1308e+00  1.5000e+03  6.2073e+06  5.1420e+00  1.5004e+03  
91          9.9384e+09  2.1240e+12  5.2815e+00  1.5000e+03  1.2122e+11  3.6437e+00  1.5000e+03  6.1842e+06  5.2566e+00  1.5000e+03  9.9538e+03  2.1787e+00  1.5000e+03  6.1941e+06  5.2441e+00  1.5004e+03  
92          9.9415e+09  2.0812e+12  5.3887e+00  1.5000e+03  1.1883e+11  3.7176e+00  1.5000e+03  6.1743e+06  5.3612e+00  1.5000e+03  9.9580e+03  2.2280e+00  1.5000e+03  6.1843e+06  5.3486e+00  1.5004e+03  
93          9.9447e+09  2.0391e+12  5.4985e+00  1.5000e+03  1.1649e+11  3.7933e+00  1.5000e+03  6.1682e+06  5.4680e+00  1.5000e+03  9.9621e+03  2.2790e+00  1.5000e+03  6.1782e+06  5.4553e+00  1.5004e+03  
94          9.9479e+09  1.9976e+12  5.6109e+00  1.5000e+03  1.1418e+11  3.8709e+00  1.5000e+03  6.1662e+06  5.5771e+00  1.5000e+03  9.9663e+03  2.3316e+00  1.5000e+03  6.1762e+06  5.5643e+00  1.5004e+03  
95          9.9511e+09  1.9568e+12  5.7262e+00  1.5000e+03  1.1192e+11  3.9505e+00  1.5000e+03  6.1690e+06  5.6886e+00  1.5000e+03  9.9705e+03  2.3858e+00  1.5000e+03  6.1790e+06  5.6758e+00  1.5005e+03  
96          9.9543e+09  1.9166e+12  5.8444e+00  1.5000e+03  1.0968e+11  4.0322e+00  1.5000e+03  6.1769e+06  5.8026e+00  1.5000e+03  9.9748e+03  2.4419e+00  1.5000e+03  6.1869e+06  5.7896e+00  1.5005e+03  
97          9.9575e+09  1.8771e+12  5.9654e+00  1.5000e+03  1.0749e+11  4.1159e+00  1.5000e+03  6.1905e+06  5.9190e+00  1.5000e+03  9.9791e+03  2.4997e+00  1.5000e+03  6.2005e+06  5.9060e+00  1.5005e+03  
98          9.9607e+09  1.8381e+12  6.0895e+00  1.5000e+03  1.0532e+11  4.2017e+00  1.5000e+03  6.2102e+06  6.0381e+00  1.5000e+03  9.9834e+03  2.5603e+00  1.5000e+03  6.2202e+06  6.0250e+00  1.5005e+03  
99          9.9640e+09  1.7998e+12  6.2168e+00  1.5000e+03  1.0320e+11  4.2897e+00  1.5000e+03  6.2366e+06  6.1599e+00  1.5000e+03  9.9870e+03  2.6424e+00  1.5000e+03  6.2466e+06  6.1468e+00  1.5005e+03  
100         9.9673e+09  1.7622e+12  6.3472e+00  1.5000e+03  1.0110e+11  4.3801e+00  1.5000e+03  6.2700e+06  6.2846e+00  1.5000e+03  9.9897e+03  2.6721e+00  1.5000e+03  6.2800e+06  6.2714e+00  1.5005e+03  
101         9.9706e+09  1.7251e+12  6.4809e+00  1.5000e+03  9.9043e+10  4.4727e+00  1.5000e+03  6.3108e+06  6.4123e+00  1.5000e+03  1.0036e+04  2.1155e+00  1.5000e+03  6.3208e+06  6.3980e+00  1.5005e+03  
102         9.9739e+09  1.6887e+12  6.6181e+00  1.5000e+03  9.7017e+10  4.5677e+00  1.5000e+03  6.3591e+06  6.5432e+00  1.5000e+03  1.0272e+04  1.1424e+00  1.5000e+03  6.3694e+06  6.5270e+00  1.5005e+03  
103         9.9772e+09  1.6528e+12  6.7587e+00  1.5000e+03  9.5023e+10  4.6652e+00  1.5000e+03  6.4150e+06  6.6776e+00  1.5000e+03  1.0691e+04  4.7441e-01  1.5000e+03  6.4257e+06  6.6598e+00  1.5005e+03  
104         9.9806e+09  1.6175e+12  6.9029e+00  1.5000e+03  9.3061e+10  4.7652e+00  1.5000e+03  6.4784e+06  6.8157e+00  1.5000e+03  1.1237e+04  1.6345e-01  1.5000e+03  6.4896e+06  6.7967e+00  1.5005e+03  
105         9.9839e+09  1.5829e+12  7.0509e+00  1.5000e+03  9.1130e+10  4.8678e+00  1.5000e+03  6.5489e+06  6.9577e+00  1.5000e+03  1.1859e+04  9.0290e-02  1.5000e+03  6.5608e+06  6.9378e+00  1.5005e+03  
106         9.9873e+09  1.5488e+12  7.2026e+00  1.5000e+03  8.9231e+10  4.9732e+00  1.5000e+03  6.6262e+06  7.1037e+00  1.5000e+03  1.2528e+04  1.3109e-01  1.5000e+03  6.6388e+06  7.0831e+00  1.5005e+03  
