I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
25          9.7643e+09  6.9326e+12  2.0614e+00  1.5000e+03  4.8325e+11  1.6885e+00  1.5000e+03  9.4289e+06  2.0614e+00  1.5000e+03  9.6715e+03  1.3234e+00  1.5000e+03  9.4387e+06  2.0542e+00  1.5000e+03  
26          9.7665e+09  6.8435e+12  2.0891e+00  1.5000e+03  4.7456e+11  1.7083e+00  1.5000e+03  9.3747e+06  2.0897e+00  1.5000e+03  9.6757e+03  1.3371e+00  1.5000e+03  9.3845e+06  2.0825e+00  1.5000e+03  
27          9.7687e+09  6.7550e+12  2.1173e+00  1.5000e+03  4.6608e+11  1.7286e+00  1.5000e+03  9.3174e+06  2.1184e+00  1.5000e+03  9.6799e+03  1.3511e+00  1.5000e+03  9.3273e+06  2.1112e+00  1.5000e+03  
28          9.7709e+09  6.6673e+12  2.1460e+00  1.5000e+03  4.5781e+11  1.7493e+00  1.5000e+03  9.2579e+06  2.1475e+00  1.5000e+03  9.6841e+03  1.3655e+00  1.5000e+03  9.2678e+06  2.1403e+00  1.5000e+03  
29          9.7732e+09  6.5802e+12  2.1752e+00  1.5000e+03  4.4974e+11  1.7704e+00  1.5000e+03  9.1967e+06  2.1770e+00  1.5000e+03  9.6882e+03  1.3802e+00  1.5000e+03  9.2066e+06  2.1697e+00  1.5000e+03  
30          9.7754e+09  6.4938e+12  2.2050e+00  1.5000e+03  4.4187e+11  1.7919e+00  1.5000e+03  9.1345e+06  2.2069e+00  1.5000e+03  9.6923e+03  1.3953e+00  1.5000e+03  9.1444e+06  2.1996e+00  1.5000e+03  
31          9.7777e+09  6.4081e+12  2.2352e+00  1.5000e+03  4.3418e+11  1.8138e+00  1.5000e+03  9.0717e+06  2.2373e+00  1.5000e+03  9.6964e+03  1.4108e+00  1.5000e+03  9.0815e+06  2.2300e+00  1.5000e+03  
32          9.7800e+09  6.3231e+12  2.2660e+00  1.5000e+03  4.2667e+11  1.8362e+00  1.5000e+03  9.0086e+06  2.2681e+00  1.5000e+03  9.7004e+03  1.4266e+00  1.5000e+03  9.0184e+06  2.2608e+00  1.5000e+03  
33          9.7823e+09  6.2388e+12  2.2974e+00  1.5000e+03  4.1934e+11  1.8591e+00  1.5000e+03  8.9456e+06  2.2995e+00  1.5000e+03  9.7044e+03  1.4429e+00  1.5000e+03  8.9554e+06  2.2921e+00  1.5000e+03  
34          9.7846e+09  6.1551e+12  2.3293e+00  1.5000e+03  4.1217e+11  1.8824e+00  1.5000e+03  8.8829e+06  2.3313e+00  1.5000e+03  9.7084e+03  1.4595e+00  1.5000e+03  8.8928e+06  2.3240e+00  1.5000e+03  
