I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
43          8.2104e+09  1.7956e+13  5.7083e+00  1.1999e+03  5.1691e+08  4.7830e+00  1.1999e+03  1.3411e+08  5.6821e+00  1.1999e+03  9.8163e+02  3.3414e+00  1.1999e+03  1.3411e+08  5.6820e+00  1.2007e+03  
44          8.2124e+09  1.7211e+13  5.9041e+00  1.1999e+03  5.2153e+08  4.9369e+00  1.1999e+03  1.3448e+08  5.8769e+00  1.1999e+03  9.8644e+02  3.5483e+00  1.1999e+03  1.3448e+08  5.8769e+00  1.2007e+03  
45          8.2144e+09  1.6493e+13  6.1083e+00  1.1999e+03  5.2638e+08  5.0984e+00  1.1999e+03  1.3484e+08  6.0801e+00  1.1999e+03  9.9062e+02  3.8413e+00  1.1999e+03  1.3484e+08  6.0800e+00  1.2006e+03  
46          8.2164e+09  1.5802e+13  6.3213e+00  1.1999e+03  5.3134e+08  5.2678e+00  1.1999e+03  1.3519e+08  6.2919e+00  1.1999e+03  9.9704e+02  3.5290e+00  1.1999e+03  1.3519e+08  6.2919e+00  1.2006e+03  
47          8.2184e+09  1.5137e+13  6.5435e+00  1.1999e+03  5.3632e+08  5.4455e+00  1.1999e+03  1.3553e+08  6.5129e+00  1.1999e+03  1.0417e+03  2.5536e+00  1.1999e+03  1.3553e+08  6.5129e+00  1.2006e+03  
48          8.2205e+09  1.4498e+13  6.7754e+00  1.1999e+03  5.4121e+08  5.6318e+00  1.1999e+03  1.3587e+08  6.7435e+00  1.1999e+03  1.1319e+03  2.0571e+00  1.1999e+03  1.3587e+08  6.7435e+00  1.2006e+03  
49          8.2225e+09  1.3883e+13  7.0175e+00  1.1999e+03  5.4594e+08  5.8270e+00  1.1999e+03  1.3621e+08  6.9842e+00  1.1999e+03  1.2485e+03  2.1564e+00  1.1999e+03  1.3622e+08  6.9842e+00  1.2006e+03  
50          8.2245e+09  1.3291e+13  7.2703e+00  1.1999e+03  5.5043e+08  6.0316e+00  1.1999e+03  1.3656e+08  7.2355e+00  1.1999e+03  1.3797e+03  2.4520e+00  1.1999e+03  1.3656e+08  7.2354e+00  1.2006e+03  
51          8.2266e+09  1.2723e+13  7.5343e+00  1.1999e+03  5.5461e+08  6.2460e+00  1.1999e+03  1.3692e+08  7.4979e+00  1.1999e+03  1.5228e+03  2.7764e+00  1.1999e+03  1.3692e+08  7.4978e+00  1.2006e+03  
52          8.2287e+09  1.2176e+13  7.8102e+00  1.1999e+03  5.5842e+08  6.4707e+00  1.1999e+03  1.3729e+08  7.7720e+00  1.1999e+03  1.6789e+03  3.0973e+00  1.1999e+03  1.3729e+08  7.7719e+00  1.2006e+03  
