I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
54          1.0019e+10  1.1379e+11  8.7716e+01  1.5000e+03  4.1138e+10  6.4843e+01  1.5000e+03  3.4812e+07  8.3563e+01  1.5000e+03  8.9201e+06  6.7781e+01  1.5000e+03  4.3732e+07  8.0361e+01  1.5001e+03  
55          1.0028e+10  1.0384e+11  9.3736e+01  1.5000e+03  3.6097e+10  6.9751e+01  1.5000e+03  3.6153e+07  8.9057e+01  1.5000e+03  1.0693e+07  7.4187e+01  1.5000e+03  4.6846e+07  8.5681e+01  1.5001e+03  
56          1.0036e+10  9.4923e+10  1.0041e+02  1.5000e+03  3.1486e+10  7.5421e+01  1.5000e+03  3.7292e+07  9.5206e+01  1.5000e+03  1.2529e+07  8.1332e+01  1.5000e+03  4.9822e+07  9.1737e+01  1.5001e+03  
57          1.0045e+10  8.6935e+10  1.0749e+02  1.5000e+03  2.7291e+10  8.1658e+01  1.5000e+03  3.8218e+07  1.0181e+02  1.5000e+03  1.4349e+07  8.8981e+01  1.5000e+03  5.2567e+07  9.8326e+01  1.5001e+03  
58          1.0053e+10  7.9784e+10  1.1510e+02  1.5000e+03  2.3495e+10  8.8619e+01  1.5000e+03  3.8933e+07  1.0900e+02  1.5000e+03  1.6068e+07  9.7255e+01  1.5000e+03  5.5002e+07  1.0559e+02  1.5001e+03  
59          1.0062e+10  7.3379e+10  1.2327e+02  1.5000e+03  2.0082e+10  9.6392e+01  1.5000e+03  3.9455e+07  1.1686e+02  1.5000e+03  1.7603e+07  1.0621e+02  1.5000e+03  5.7059e+07  1.1359e+02  1.5002e+03  
60          1.0071e+10  6.7637e+10  1.3207e+02  1.5000e+03  1.7033e+10  1.0510e+02  1.5000e+03  3.9813e+07  1.2547e+02  1.5000e+03  1.8880e+07  1.1592e+02  1.5000e+03  5.8692e+07  1.2241e+02  1.5002e+03  
61          1.0080e+10  6.2479e+10  1.4146e+02  1.5000e+03  1.4329e+10  1.1477e+02  1.5000e+03  4.0044e+07  1.3483e+02  1.5000e+03  1.9836e+07  1.2638e+02  1.5000e+03  5.9880e+07  1.3204e+02  1.5002e+03  
62          1.0089e+10  5.7836e+10  1.5200e+02  1.5000e+03  1.1949e+10  1.2600e+02  1.5000e+03  4.0192e+07  1.4548e+02  1.5000e+03  2.0430e+07  1.3812e+02  1.5000e+03  6.0621e+07  1.4301e+02  1.5002e+03  
63          1.0099e+10  5.3639e+10  1.6104e+02  1.5000e+03  9.8720e+09  1.3622e+02  1.5000e+03  4.0302e+07  1.5477e+02  1.5000e+03  2.0637e+07  1.4849e+02  1.5000e+03  6.0939e+07  1.5266e+02  1.5002e+03  
64          1.0108e+10  4.9834e+10  1.8499e+02  1.5000e+03  8.0764e+09  1.6182e+02  1.5000e+03  4.0421e+07  1.7907e+02  1.5000e+03  2.0455e+07  1.7384e+02  1.5000e+03  6.0876e+07  1.7733e+02  1.5001e+03  
65          1.0118e+10  4.6363e+10  2.0299e+02  1.5000e+03  6.5383e+09  1.8218e+02  1.5000e+03  4.0585e+07  1.9751e+02  1.5000e+03  1.9897e+07  1.9331e+02  1.5000e+03  6.0482e+07  1.9615e+02  1.5002e+03  
66          1.0128e+10  4.3158e+10  2.0334e+02  1.5011e+03  5.2298e+09  1.8588e+02  1.5011e+03  4.0817e+07  1.9832e+02  1.5011e+03  1.8984e+07  1.9513e+02  1.5011e+03  5.9801e+07  1.9733e+02  1.5012e+03  
67          1.0137e+10  4.0167e+10  2.1304e+02  1.5040e+03  4.1256e+09  2.0021e+02  1.5040e+03  4.1134e+07  2.0846e+02  1.5040e+03  1.7754e+07  2.0624e+02  1.5040e+03  5.8888e+07  2.0781e+02  1.5041e+03  
68          1.0147e+10  3.7356e+10  2.2277e+02  1.5094e+03  3.2043e+09  2.1625e+02  1.5094e+03  4.1548e+07  2.1855e+02  1.5094e+03  1.6265e+07  2.1727e+02  1.5095e+03  5.7814e+07  2.1820e+02  1.5096e+03  
69          1.0158e+10  3.4699e+10  2.3613e+02  1.5180e+03  2.4456e+09  2.3814e+02  1.5179e+03  4.2066e+07  2.3214e+02  1.5180e+03  1.4584e+07  2.3176e+02  1.5180e+03  5.6650e+07  2.3205e+02  1.5181e+03  
70          1.0168e+10  3.2179e+10  2.5140e+02  1.5300e+03  1.8303e+09  2.6488e+02  1.5300e+03  4.2682e+07  2.4748e+02  1.5300e+03  1.2784e+07  2.4797e+02  1.5300e+03  5.5466e+07  2.4760e+02  1.5302e+03  
71          1.0178e+10  2.9784e+10  2.6909e+02  1.5461e+03  1.3398e+09  2.9799e+02  1.5461e+03  4.3384e+07  2.6507e+02  1.5461e+03  1.0941e+07  2.6640e+02  1.5461e+03  5.4324e+07  2.6534e+02  1.5462e+03  
72          1.0189e+10  2.7506e+10  2.8893e+02  1.5665e+03  9.5648e+08  3.3857e+02  1.5665e+03  4.4150e+07  2.8463e+02  1.5665e+03  9.1269e+06  2.8679e+02  1.5665e+03  5.3276e+07  2.8500e+02  1.5666e+03  
73          1.0200e+10  2.5341e+10  3.1106e+02  1.5918e+03  6.6351e+08  3.8866e+02  1.5918e+03  4.4952e+07  3.0629e+02  1.5918e+03  7.4078e+06  3.0930e+02  1.5918e+03  5.2360e+07  3.0672e+02  1.5919e+03  
74          1.0211e+10  2.3287e+10  3.3563e+02  1.6223e+03  4.4530e+08  4.5101e+02  1.6223e+03  4.5761e+07  3.3022e+02  1.6223e+03  5.8384e+06  3.3413e+02  1.6223e+03  5.1600e+07  3.3067e+02  1.6224e+03  
75          1.0222e+10  2.1342e+10  3.6273e+02  1.6585e+03  2.8759e+08  5.2921e+02  1.6585e+03  4.6545e+07  3.5653e+02  1.6585e+03  4.4601e+06  3.6141e+02  1.6585e+03  5.1005e+07  3.5698e+02  1.6586e+03  
76          1.0233e+10  1.9508e+10  3.9318e+02  1.7009e+03  1.7763e+08  6.2846e+02  1.7009e+03  4.7275e+07  3.8603e+02  1.7009e+03  3.2989e+06  3.9196e+02  1.7009e+03  5.0574e+07  3.8640e+02  1.7010e+03  
77          1.0245e+10  1.7784e+10  4.2724e+02  1.7500e+03  1.0423e+08  7.5316e+02  1.7500e+03  4.7925e+07  4.1900e+02  1.7500e+03  2.3646e+06  4.2598e+02  1.7500e+03  5.0290e+07  4.1931e+02  1.7501e+03  
78          1.0256e+10  1.6173e+10  4.6407e+02  1.8062e+03  5.7867e+07  9.0129e+02  1.8062e+03  4.8478e+07  4.5458e+02  1.8062e+03  1.6525e+06  4.6243e+02  1.8062e+03  5.0130e+07  4.5486e+02  1.8063e+03  
79          1.0268e+10  1.4674e+10  5.0621e+02  1.8700e+03  3.0614e+07  1.0504e+03  1.8700e+03  4.8919e+07  4.9533e+02  1.8701e+03  1.1453e+06  5.0326e+02  1.8701e+03  5.0064e+07  4.9551e+02  1.8701e+03  
