I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
222         1.0534e+10  1.3956e+10  4.4097e+02  2.5734e+03  4.5154e+08  2.2561e+02  2.5734e+03  3.7063e+07  4.0613e+02  2.5735e+03  7.2001e+06  3.9032e+02  2.5735e+03  4.4263e+07  4.0360e+02  2.5738e+03  
223         1.0540e+10  1.3282e+10  4.6230e+02  2.6378e+03  4.2664e+08  2.3752e+02  2.6378e+03  3.7021e+07  4.2604e+02  2.6379e+03  7.1764e+06  4.0966e+02  2.6379e+03  4.4198e+07  4.2343e+02  2.6382e+03  
224         1.0546e+10  1.2653e+10  4.8406e+02  2.7026e+03  4.0358e+08  2.4970e+02  2.7026e+03  3.6983e+07  4.4640e+02  2.7026e+03  7.1523e+06  4.2946e+02  2.7027e+03  4.4136e+07  4.4372e+02  2.7030e+03  
225         1.0553e+10  1.2065e+10  5.0645e+02  2.7676e+03  3.8222e+08  2.6235e+02  2.7675e+03  3.6948e+07  4.6742e+02  2.7676e+03  7.1279e+06  4.4990e+02  2.7676e+03  4.4076e+07  4.6462e+02  2.7680e+03  
226         1.0559e+10  1.1515e+10  5.2921e+02  2.8326e+03  3.6241e+08  2.7523e+02  2.8326e+03  3.6915e+07  4.8883e+02  2.8327e+03  7.1031e+06  4.7075e+02  2.8327e+03  4.4019e+07  4.8594e+02  2.8331e+03  
227         1.0566e+10  1.1001e+10  5.5231e+02  2.8978e+03  3.4400e+08  2.8831e+02  2.8978e+03  3.6885e+07  5.1060e+02  2.8978e+03  7.0780e+06  4.9197e+02  2.8978e+03  4.3963e+07  5.0766e+02  2.8982e+03  
228         1.0572e+10  1.0520e+10  5.7605e+02  2.9628e+03  3.2689e+08  3.0190e+02  2.9628e+03  3.6857e+07  5.3303e+02  2.9629e+03  7.0527e+06  5.1385e+02  2.9629e+03  4.3910e+07  5.3000e+02  2.9632e+03  
229         1.0579e+10  1.0069e+10  6.0018e+02  3.0277e+03  3.1096e+08  3.1576e+02  3.0277e+03  3.6831e+07  5.5588e+02  3.0278e+03  7.0270e+06  5.3616e+02  3.0278e+03  4.3858e+07  5.5277e+02  3.0281e+03  
230         1.0585e+10  9.6464e+09  6.2479e+02  3.0924e+03  2.9611e+08  3.2998e+02  3.0924e+03  3.6807e+07  5.7924e+02  3.0925e+03  7.0012e+06  5.5899e+02  3.0925e+03  4.3808e+07  5.7605e+02  3.0928e+03  
231         1.0592e+10  9.2495e+09  6.4986e+02  3.1568e+03  2.8225e+08  3.4453e+02  3.1568e+03  3.6784e+07  6.0307e+02  3.1569e+03  6.9750e+06  5.8229e+02  3.1569e+03  4.3759e+07  5.9980e+02  3.1573e+03  
232         1.0599e+10  8.8766e+09  6.7538e+02  3.2210e+03  2.6930e+08  3.5942e+02  3.2210e+03  3.6763e+07  6.2738e+02  3.2211e+03  6.9486e+06  6.0608e+02  3.2211e+03  4.3711e+07  6.2404e+02  3.2214e+03  
233         1.0605e+10  8.5257e+09  7.0137e+02  3.2848e+03  2.5718e+08  3.7464e+02  3.2848e+03  3.6743e+07  6.5216e+02  3.2849e+03  6.9219e+06  6.3036e+02  3.2849e+03  4.3665e+07  6.4876e+02  3.2852e+03  
234         1.0612e+10  8.1952e+09  7.2781e+02  3.3482e+03  2.4582e+08  3.9021e+02  3.3482e+03  3.6723e+07  6.7743e+02  3.3483e+03  6.8950e+06  6.5512e+02  3.3483e+03  4.3618e+07  6.7395e+02  3.3487e+03  
235         1.0619e+10  7.8836e+09  7.5471e+02  3.4113e+03  2.3517e+08  4.0611e+02  3.4113e+03  3.6705e+07  7.0316e+02  3.4114e+03  6.8679e+06  6.8037e+02  3.4114e+03  4.3573e+07  6.9962e+02  3.4117e+03  
236         1.0626e+10  7.5895e+09  7.8206e+02  3.4739e+03  2.2516e+08  4.2235e+02  3.4739e+03  3.6687e+07  7.2938e+02  3.4740e+03  6.8405e+06  7.0609e+02  3.4740e+03  4.3528e+07  7.2577e+02  3.4744e+03  
237         1.0632e+10  7.3116e+09  8.0988e+02  3.5361e+03  2.1575e+08  4.3893e+02  3.5361e+03  3.6670e+07  7.5606e+02  3.5362e+03  6.8129e+06  7.3230e+02  3.5362e+03  4.3483e+07  7.5239e+02  3.5366e+03  
238         1.0639e+10  7.0486e+09  8.3815e+02  3.5980e+03  2.0688e+08  4.5584e+02  3.5979e+03  3.6653e+07  7.8322e+02  3.5980e+03  6.7851e+06  7.5899e+02  3.5981e+03  4.3438e+07  7.7948e+02  3.5984e+03  
239         1.0646e+10  6.7997e+09  8.6689e+02  3.6593e+03  1.9853e+08  4.7309e+02  3.6593e+03  3.6636e+07  8.1085e+02  3.6594e+03  6.7570e+06  7.8616e+02  3.6594e+03  4.3393e+07  8.0706e+02  3.6598e+03  
240         1.0653e+10  6.5636e+09  8.9609e+02  3.7203e+03  1.9064e+08  4.9068e+02  3.7203e+03  3.6619e+07  8.3896e+02  3.7204e+03  6.7287e+06  8.1381e+02  3.7204e+03  4.3347e+07  8.3511e+02  3.7208e+03  
241         1.0660e+10  6.3396e+09  9.2575e+02  3.7808e+03  1.8319e+08  5.0861e+02  3.7808e+03  3.6602e+07  8.6755e+02  3.7809e+03  6.7002e+06  8.4194e+02  3.7809e+03  4.3302e+07  8.6363e+02  3.7813e+03  
242         1.0667e+10  6.1269e+09  9.5588e+02  3.8410e+03  1.7615e+08  5.2688e+02  3.8410e+03  3.6584e+07  8.9661e+02  3.8411e+03  6.6715e+06  8.7055e+02  3.8411e+03  4.3256e+07  8.9264e+02  3.8415e+03  
243         1.0674e+10  5.9245e+09  9.8648e+02  3.9007e+03  1.6948e+08  5.4548e+02  3.9007e+03  3.6566e+07  9.2614e+02  3.9008e+03  6.6426e+06  8.9965e+02  3.9008e+03  4.3209e+07  9.2212e+02  3.9012e+03  
244         1.0681e+10  5.7320e+09  1.0175e+03  3.9600e+03  1.6316e+08  5.6443e+02  3.9600e+03  3.6548e+07  9.5616e+02  3.9601e+03  6.6135e+06  9.2923e+02  3.9601e+03  4.3161e+07  9.5208e+02  3.9605e+03  
245         1.0688e+10  5.5486e+09  1.0491e+03  4.0189e+03  1.5716e+08  5.8372e+02  4.0189e+03  3.6529e+07  9.8666e+02  4.0190e+03  6.5842e+06  9.5929e+02  4.0190e+03  4.3113e+07  9.8253e+02  4.0194e+03  
246         1.0696e+10  5.3737e+09  1.0811e+03  4.0774e+03  1.5147e+08  6.0335e+02  4.0774e+03  3.6509e+07  1.0176e+03  4.0775e+03  6.5547e+06  9.8984e+02  4.0775e+03  4.3064e+07  1.0135e+03  4.0779e+03  
247         1.0703e+10  5.2068e+09  1.1136e+03  4.1355e+03  1.4606e+08  6.2332e+02  4.1355e+03  3.6489e+07  1.0491e+03  4.1356e+03  6.5250e+06  1.0209e+03  4.1356e+03  4.3014e+07  1.0449e+03  4.1360e+03  
248         1.0710e+10  5.0474e+09  1.1465e+03  4.1932e+03  1.4091e+08  6.4363e+02  4.1932e+03  3.6468e+07  1.0810e+03  4.1933e+03  6.4952e+06  1.0524e+03  4.1933e+03  4.2963e+07  1.0768e+03  4.1937e+03  
249         1.0717e+10  4.8950e+09  1.1800e+03  4.2505e+03  1.3601e+08  6.6429e+02  4.2505e+03  3.6445e+07  1.1135e+03  4.2506e+03  6.4652e+06  1.0844e+03  4.2507e+03  4.2911e+07  1.1091e+03  4.2511e+03  
250         1.0725e+10  4.7493e+09  1.2139e+03  4.3075e+03  1.3135e+08  6.8529e+02  4.3075e+03  3.6422e+07  1.1464e+03  4.3076e+03  6.4350e+06  1.1169e+03  4.3076e+03  4.2857e+07  1.1420e+03  4.3081e+03  
251         1.0732e+10  4.6098e+09  1.2483e+03  4.3642e+03  1.2690e+08  7.0664e+02  4.3641e+03  3.6398e+07  1.1798e+03  4.3643e+03  6.4047e+06  1.1499e+03  4.3643e+03  4.2803e+07  1.1754e+03  4.3647e+03  
252         1.0739e+10  4.4761e+09  1.2831e+03  4.4204e+03  1.2265e+08  7.2833e+02  4.4204e+03  3.6373e+07  1.2137e+03  4.4205e+03  6.3742e+06  1.1834e+03  4.4205e+03  4.2747e+07  1.2092e+03  4.4210e+03  
253         1.0747e+10  4.3480e+09  1.3185e+03  4.4763e+03  1.1860e+08  7.5037e+02  4.4763e+03  3.6346e+07  1.2481e+03  4.4764e+03  6.3437e+06  1.2174e+03  4.4764e+03  4.2690e+07  1.2436e+03  4.4769e+03  
254         1.0754e+10  4.2251e+09  1.3544e+03  4.5319e+03  1.1473e+08  7.7275e+02  4.5319e+03  3.6319e+07  1.2830e+03  4.5320e+03  6.3129e+06  1.2519e+03  4.5320e+03  4.2632e+07  1.2784e+03  4.5324e+03  
255         1.0762e+10  4.1072e+09  1.3907e+03  4.5871e+03  1.1103e+08  7.9550e+02  4.5871e+03  3.6290e+07  1.3184e+03  4.5872e+03  6.2821e+06  1.2869e+03  4.5872e+03  4.2572e+07  1.3138e+03  4.5877e+03  
256         1.0769e+10  3.9939e+09  1.4275e+03  4.6420e+03  1.0749e+08  8.1854e+02  4.6420e+03  3.6261e+07  1.3542e+03  4.6421e+03  6.2511e+06  1.3224e+03  4.6421e+03  4.2512e+07  1.3496e+03  4.6426e+03  
257         1.0777e+10  3.8850e+09  1.4649e+03  4.6966e+03  1.0410e+08  8.4207e+02  4.6966e+03  3.6230e+07  1.3907e+03  4.6967e+03  6.2200e+06  1.3585e+03  4.6967e+03  4.2450e+07  1.3860e+03  4.6971e+03  
258         1.0785e+10  3.7804e+09  1.5028e+03  4.7508e+03  1.0085e+08  8.6586e+02  4.7508e+03  3.6198e+07  1.4276e+03  4.7509e+03  6.1889e+06  1.3950e+03  4.7509e+03  4.2386e+07  1.4229e+03  4.7514e+03  
259         1.0792e+10  3.6797e+09  1.5410e+03  4.8047e+03  9.7739e+07  8.8988e+02  4.8047e+03  3.6164e+07  1.4649e+03  4.8048e+03  6.1576e+06  1.4319e+03  4.8049e+03  4.2322e+07  1.4602e+03  4.8053e+03  
260         1.0800e+10  3.5827e+09  1.5799e+03  4.8583e+03  9.4755e+07  9.1441e+02  4.8583e+03  3.6130e+07  1.5028e+03  4.8584e+03  6.1262e+06  1.4695e+03  4.8585e+03  4.2256e+07  1.4980e+03  4.8589e+03  
261         1.0808e+10  3.4893e+09  1.6192e+03  4.9116e+03  9.1893e+07  9.3924e+02  4.9116e+03  3.6094e+07  1.5412e+03  4.9117e+03  6.0948e+06  1.5075e+03  4.9117e+03  4.2189e+07  1.5364e+03  4.9122e+03  
262         1.0816e+10  3.3994e+09  1.6590e+03  4.9646e+03  8.9145e+07  9.6443e+02  4.9645e+03  3.6058e+07  1.5801e+03  4.9647e+03  6.0632e+06  1.5461e+03  4.9647e+03  4.2121e+07  1.5753e+03  4.9651e+03  
263         1.0824e+10  3.3126e+09  1.6994e+03  5.0172e+03  8.6507e+07  9.8997e+02  5.0172e+03  3.6020e+07  1.6196e+03  5.0173e+03  6.0316e+06  1.5852e+03  5.0173e+03  4.2052e+07  1.6147e+03  5.0178e+03  
264         1.0832e+10  3.2290e+09  1.7402e+03  5.0695e+03  8.3972e+07  1.0159e+03  5.0695e+03  3.5981e+07  1.6595e+03  5.0697e+03  5.9999e+06  1.6248e+03  5.0697e+03  4.1981e+07  1.6546e+03  5.0701e+03  
265         1.0839e+10  3.1483e+09  1.7816e+03  5.1216e+03  8.1535e+07  1.0421e+03  5.1216e+03  3.5942e+07  1.7000e+03  5.1217e+03  5.9682e+06  1.6649e+03  5.1217e+03  4.1910e+07  1.6950e+03  5.1222e+03  
266         1.0847e+10  3.0703e+09  1.8234e+03  5.1733e+03  7.9191e+07  1.0687e+03  5.1733e+03  3.5901e+07  1.7410e+03  5.1734e+03  5.9364e+06  1.7055e+03  5.1734e+03  4.1837e+07  1.7360e+03  5.1739e+03  
267         1.0855e+10  2.9951e+09  1.8658e+03  5.2247e+03  7.6936e+07  1.0957e+03  5.2247e+03  3.5859e+07  1.7825e+03  5.2248e+03  5.9046e+06  1.7466e+03  5.2248e+03  4.1764e+07  1.7774e+03  5.2253e+03  
268         1.0864e+10  2.9224e+09  1.9087e+03  5.2758e+03  7.4766e+07  1.1230e+03  5.2758e+03  3.5817e+07  1.8245e+03  5.2759e+03  5.8727e+06  1.7883e+03  5.2759e+03  4.1690e+07  1.8194e+03  5.2764e+03  
269         1.0872e+10  2.8521e+09  1.9522e+03  5.3266e+03  7.2676e+07  1.1506e+03  5.3266e+03  3.5774e+07  1.8670e+03  5.3267e+03  5.8408e+06  1.8305e+03  5.3267e+03  4.1614e+07  1.8619e+03  5.3272e+03  
270         1.0880e+10  2.7842e+09  1.9961e+03  5.3771e+03  7.0663e+07  1.1787e+03  5.3771e+03  3.5730e+07  1.9101e+03  5.3772e+03  5.8089e+06  1.8732e+03  5.3772e+03  4.1539e+07  1.9050e+03  5.3777e+03  
271         1.0888e+10  2.7184e+09  2.0406e+03  5.4273e+03  6.8723e+07  1.2070e+03  5.4272e+03  3.5685e+07  1.9536e+03  5.4274e+03  5.7769e+06  1.9165e+03  5.4274e+03  4.1462e+07  1.9485e+03  5.4279e+03  
272         1.0896e+10  2.6548e+09  2.0856e+03  5.4771e+03  6.6853e+07  1.2357e+03  5.4771e+03  3.5640e+07  1.9977e+03  5.4772e+03  5.7449e+06  1.9603e+03  5.4773e+03  4.1385e+07  1.9926e+03  5.4777e+03  
273         1.0905e+10  2.5933e+09  2.1311e+03  5.5267e+03  6.5049e+07  1.2648e+03  5.5266e+03  3.5594e+07  2.0424e+03  5.5268e+03  5.7129e+06  2.0046e+03  5.5268e+03  4.1307e+07  2.0372e+03  5.5273e+03  
274         1.0913e+10  2.5337e+09  2.1772e+03  5.5759e+03  6.3310e+07  1.2942e+03  5.5759e+03  3.5548e+07  2.0875e+03  5.5760e+03  5.6809e+06  2.0494e+03  5.5760e+03  4.1229e+07  2.0823e+03  5.5765e+03  
275         1.0921e+10  2.4759e+09  2.2237e+03  5.6248e+03  6.1631e+07  1.3240e+03  5.6248e+03  3.5502e+07  2.1332e+03  5.6249e+03  5.6489e+06  2.0948e+03  5.6250e+03  4.1151e+07  2.1280e+03  5.6254e+03  
276         1.0930e+10  2.4200e+09  2.2708e+03  5.6734e+03  6.0011e+07  1.3541e+03  5.6734e+03  3.5455e+07  2.1794e+03  5.6735e+03  5.6169e+06  2.1406e+03  5.6735e+03  4.1072e+07  2.1741e+03  5.6740e+03  
277         1.0938e+10  2.3658e+09  2.3185e+03  5.7217e+03  5.8446e+07  1.3846e+03  5.7216e+03  3.5409e+07  2.2261e+03  5.7218e+03  5.5848e+06  2.1871e+03  5.7218e+03  4.0994e+07  2.2208e+03  5.7223e+03  
278         1.0947e+10  2.3132e+09  2.3666e+03  5.7696e+03  5.6935e+07  1.4154e+03  5.7696e+03  3.5362e+07  2.2733e+03  5.7697e+03  5.5528e+06  2.2340e+03  5.7697e+03  4.0915e+07  2.2681e+03  5.7702e+03  
279         1.0955e+10  2.2622e+09  2.4153e+03  5.8172e+03  5.5475e+07  1.4465e+03  5.8172e+03  3.5316e+07  2.3211e+03  5.8173e+03  5.5208e+06  2.2815e+03  5.8173e+03  4.0837e+07  2.3158e+03  5.8178e+03  
280         1.0964e+10  2.2128e+09  2.4646e+03  5.8644e+03  5.4064e+07  1.4780e+03  5.8644e+03  3.5270e+07  2.3694e+03  5.8646e+03  5.4888e+06  2.3295e+03  5.8646e+03  4.0759e+07  2.3641e+03  5.8651e+03  
281         1.0973e+10  2.1648e+09  2.5143e+03  5.9113e+03  5.2700e+07  1.5098e+03  5.9113e+03  3.5224e+07  2.4182e+03  5.9115e+03  5.4568e+06  2.3780e+03  5.9115e+03  4.0681e+07  2.4129e+03  5.9120e+03  
282         1.0981e+10  2.1182e+09  2.5646e+03  5.9579e+03  5.1381e+07  1.5420e+03  5.9578e+03  3.5179e+07  2.4675e+03  5.9580e+03  5.4249e+06  2.4271e+03  5.9580e+03  4.0604e+07  2.4622e+03  5.9585e+03  
283         1.0990e+10  2.0730e+09  2.6154e+03  6.0040e+03  5.0106e+07  1.5745e+03  6.0040e+03  3.5135e+07  2.5174e+03  6.0042e+03  5.3929e+06  2.4767e+03  6.0042e+03  4.0528e+07  2.5120e+03  6.0047e+03  
284         1.0999e+10  2.0291e+09  2.6667e+03  6.0498e+03  4.8872e+07  1.6073e+03  6.0498e+03  3.5091e+07  2.5677e+03  6.0499e+03  5.3610e+06  2.5268e+03  6.0500e+03  4.0452e+07  2.5623e+03  6.0505e+03  
285         1.1008e+10  1.9865e+09  2.7186e+03  6.0952e+03  4.7678e+07  1.6404e+03  6.0952e+03  3.5049e+07  2.6186e+03  6.0953e+03  5.3291e+06  2.5774e+03  6.0954e+03  4.0378e+07  2.6132e+03  6.0959e+03  
286         1.1017e+10  1.9451e+09  2.7709e+03  6.1402e+03  4.6523e+07  1.6739e+03  6.1402e+03  3.5007e+07  2.6699e+03  6.1403e+03  5.2973e+06  2.6285e+03  6.1403e+03  4.0304e+07  2.6645e+03  6.1408e+03  
287         1.1025e+10  1.9049e+09  2.8238e+03  6.1848e+03  4.5405e+07  1.7076e+03  6.1847e+03  3.4967e+07  2.7218e+03  6.1849e+03  5.2655e+06  2.6802e+03  6.1849e+03  4.0232e+07  2.7164e+03  6.1854e+03  
288         1.1034e+10  1.8658e+09  2.8772e+03  6.2289e+03  4.4322e+07  1.7417e+03  6.2289e+03  3.4928e+07  2.7742e+03  6.2291e+03  5.2337e+06  2.7323e+03  6.2291e+03  4.0162e+07  2.7688e+03  6.2296e+03  
289         1.1043e+10  1.8278e+09  2.9312e+03  6.2726e+03  4.3274e+07  1.7761e+03  6.2726e+03  3.4891e+07  2.8271e+03  6.2728e+03  5.2019e+06  2.7851e+03  6.2728e+03  4.0093e+07  2.8217e+03  6.2733e+03  
290         1.1053e+10  1.7908e+09  2.9856e+03  6.3159e+03  4.2259e+07  1.8108e+03  6.3159e+03  3.4855e+07  2.8805e+03  6.3161e+03  5.1702e+06  2.8383e+03  6.3161e+03  4.0025e+07  2.8751e+03  6.3166e+03  
291         1.1062e+10  1.7549e+09  3.0404e+03  6.3587e+03  4.1275e+07  1.8457e+03  6.3587e+03  3.4821e+07  2.9342e+03  6.3588e+03  5.1386e+06  2.8918e+03  6.3589e+03  3.9960e+07  2.9289e+03  6.3594e+03  
292         1.1071e+10  1.7200e+09  3.0959e+03  6.4010e+03  4.0322e+07  1.8810e+03  6.4010e+03  3.4790e+07  2.9886e+03  6.4012e+03  5.1070e+06  2.9461e+03  6.4012e+03  3.9897e+07  2.9832e+03  6.4017e+03  
293         1.1080e+10  1.6860e+09  3.1518e+03  6.4428e+03  3.9399e+07  1.9165e+03  6.4428e+03  3.4760e+07  3.0434e+03  6.4430e+03  5.0754e+06  3.0007e+03  6.4430e+03  3.9835e+07  3.0380e+03  6.4435e+03  
294         1.1089e+10  1.6529e+09  3.2081e+03  6.4841e+03  3.8504e+07  1.9523e+03  6.4841e+03  3.4732e+07  3.0987e+03  6.4842e+03  5.0439e+06  3.0559e+03  6.4843e+03  3.9776e+07  3.0933e+03  6.4848e+03  
295         1.1099e+10  1.6208e+09  3.2650e+03  6.5248e+03  3.7637e+07  1.9884e+03  6.5248e+03  3.4707e+07  3.1545e+03  6.5250e+03  5.0124e+06  3.1115e+03  6.5250e+03  3.9720e+07  3.1491e+03  6.5255e+03  
296         1.1108e+10  1.5895e+09  3.3223e+03  6.5650e+03  3.6796e+07  2.0247e+03  6.5650e+03  3.4684e+07  3.2107e+03  6.5652e+03  4.9810e+06  3.1676e+03  6.5652e+03  3.9665e+07  3.2053e+03  6.5657e+03  
297         1.1118e+10  1.5590e+09  3.3800e+03  6.6046e+03  3.5981e+07  2.0613e+03  6.6046e+03  3.4664e+07  3.2673e+03  6.6048e+03  4.9497e+06  3.2242e+03  6.6048e+03  3.9614e+07  3.2620e+03  6.6053e+03  
298         1.1127e+10  1.5294e+09  3.4382e+03  6.6436e+03  3.5190e+07  2.0982e+03  6.6436e+03  3.4647e+07  3.3244e+03  6.6438e+03  4.9184e+06  3.2812e+03  6.6438e+03  3.9565e+07  3.3191e+03  6.6443e+03  
299         1.1137e+10  1.5006e+09  3.4969e+03  6.6821e+03  3.4423e+07  2.1352e+03  6.6820e+03  3.4632e+07  3.3820e+03  6.6822e+03  4.8872e+06  3.3387e+03  6.6822e+03  3.9519e+07  3.3767e+03  6.6827e+03  
300         1.1146e+10  1.4725e+09  3.5560e+03  6.7198e+03  3.3679e+07  2.1726e+03  6.7198e+03  3.4619e+07  3.4400e+03  6.7200e+03  4.8560e+06  3.3967e+03  6.7200e+03  3.9475e+07  3.4347e+03  6.7205e+03  
301         1.1156e+10  1.4451e+09  3.6155e+03  6.7569e+03  3.2957e+07  2.2101e+03  6.7569e+03  3.4610e+07  3.4984e+03  6.7571e+03  4.8249e+06  3.4551e+03  6.7571e+03  3.9435e+07  3.4932e+03  6.7576e+03  
302         1.1165e+10  1.4185e+09  3.6754e+03  6.7934e+03  3.2257e+07  2.2478e+03  6.7933e+03  3.4603e+07  3.5573e+03  6.7935e+03  4.7938e+06  3.5139e+03  6.7935e+03  3.9397e+07  3.5521e+03  6.7940e+03  
303         1.1175e+10  1.3925e+09  3.7356e+03  6.8291e+03  3.1577e+07  2.2858e+03  6.8291e+03  3.4599e+07  3.6166e+03  6.8293e+03  4.7628e+06  3.5732e+03  6.8293e+03  3.9362e+07  3.6114e+03  6.8298e+03  
304         1.1185e+10  1.3673e+09  3.7963e+03  6.8642e+03  3.0918e+07  2.3239e+03  6.8641e+03  3.4598e+07  3.6763e+03  6.8643e+03  4.7319e+06  3.6329e+03  6.8644e+03  3.9329e+07  3.6711e+03  6.8648e+03  
305         1.1195e+10  1.3426e+09  3.8574e+03  6.8985e+03  3.0277e+07  2.3623e+03  6.8985e+03  3.4599e+07  3.7364e+03  6.8987e+03  4.7011e+06  3.6930e+03  6.8987e+03  3.9300e+07  3.7312e+03  6.8992e+03  
306         1.1205e+10  1.3187e+09  3.9188e+03  6.9321e+03  2.9655e+07  2.4008e+03  6.9321e+03  3.4603e+07  3.7969e+03  6.9323e+03  4.6703e+06  3.7536e+03  6.9323e+03  3.9273e+07  3.7918e+03  6.9327e+03  
307         1.1215e+10  1.2953e+09  3.9806e+03  6.9650e+03  2.9052e+07  2.4395e+03  6.9649e+03  3.4610e+07  3.8578e+03  6.9651e+03  4.6396e+06  3.8145e+03  6.9651e+03  3.9249e+07  3.8527e+03  6.9656e+03  
308         1.1225e+10  1.2725e+09  4.0428e+03  6.9970e+03  2.8465e+07  2.4784e+03  6.9970e+03  3.4619e+07  3.9191e+03  6.9972e+03  4.6090e+06  3.8759e+03  6.9972e+03  3.9228e+07  3.9140e+03  6.9976e+03  
309         1.1235e+10  1.2503e+09  4.1053e+03  7.0283e+03  2.7895e+07  2.5175e+03  7.0283e+03  3.4630e+07  3.9807e+03  7.0285e+03  4.5785e+06  3.9377e+03  7.0285e+03  3.9209e+07  3.9758e+03  7.0289e+03  
310         1.1245e+10  1.2286e+09  4.1681e+03  7.0588e+03  2.7341e+07  2.5567e+03  7.0588e+03  3.4644e+07  4.0428e+03  7.0590e+03  4.5480e+06  3.9998e+03  7.0590e+03  3.9192e+07  4.0379e+03  7.0594e+03  
311         1.1255e+10  1.2075e+09  4.2313e+03  7.0886e+03  2.6803e+07  2.5961e+03  7.0885e+03  3.4659e+07  4.1053e+03  7.0887e+03  4.5177e+06  4.0624e+03  7.0887e+03  3.9177e+07  4.1004e+03  7.0892e+03  
312         1.1265e+10  1.1869e+09  4.2947e+03  7.1175e+03  2.6279e+07  2.6357e+03  7.1174e+03  3.4677e+07  4.1681e+03  7.1176e+03  4.4874e+06  4.1254e+03  7.1176e+03  3.9164e+07  4.1633e+03  7.1181e+03  
313         1.1276e+10  1.1668e+09  4.3585e+03  7.1456e+03  2.5771e+07  2.6754e+03  7.1455e+03  3.4696e+07  4.2314e+03  7.1457e+03  4.4572e+06  4.1887e+03  7.1457e+03  3.9154e+07  4.2266e+03  7.1462e+03  
314         1.1286e+10  1.1472e+09  4.4227e+03  7.1729e+03  2.5276e+07  2.7153e+03  7.1728e+03  3.4717e+07  4.2950e+03  7.1730e+03  4.4271e+06  4.2525e+03  7.1730e+03  3.9144e+07  4.2902e+03  7.1735e+03  
315         1.1296e+10  1.1281e+09  4.4871e+03  7.1994e+03  2.4794e+07  2.7553e+03  7.1993e+03  3.4740e+07  4.3590e+03  7.1995e+03  4.3971e+06  4.3166e+03  7.1995e+03  3.9137e+07  4.3543e+03  7.2000e+03  
316         1.1307e+10  1.1094e+09  4.5518e+03  7.2251e+03  2.4325e+07  2.7955e+03  7.2250e+03  3.4763e+07  4.4234e+03  7.2252e+03  4.3672e+06  4.3811e+03  7.2252e+03  3.9130e+07  4.4187e+03  7.2256e+03  
317         1.1317e+10  1.0911e+09  4.6169e+03  7.2499e+03  2.3869e+07  2.8359e+03  7.2499e+03  3.4787e+07  4.4881e+03  7.2501e+03  4.3374e+06  4.4461e+03  7.2501e+03  3.9124e+07  4.4835e+03  7.2505e+03  
318         1.1328e+10  1.0733e+09  4.6823e+03  7.2740e+03  2.3424e+07  2.8764e+03  7.2740e+03  3.4812e+07  4.5533e+03  7.2742e+03  4.3077e+06  4.5114e+03  7.2742e+03  3.9119e+07  4.5487e+03  7.2746e+03  
319         1.1338e+10  1.0559e+09  4.7480e+03  7.2973e+03  2.2991e+07  2.9171e+03  7.2973e+03  3.4837e+07  4.6188e+03  7.2975e+03  4.2781e+06  4.5771e+03  7.2975e+03  3.9115e+07  4.6143e+03  7.2979e+03  
320         1.1349e+10  1.0389e+09  4.8139e+03  7.3198e+03  2.2570e+07  2.9579e+03  7.3198e+03  3.4862e+07  4.6847e+03  7.3200e+03  4.2486e+06  4.6431e+03  7.3200e+03  3.9111e+07  4.6803e+03  7.3204e+03  
321         1.1360e+10  1.0223e+09  4.8803e+03  7.3416e+03  2.2158e+07  2.9990e+03  7.3415e+03  3.4887e+07  4.7511e+03  7.3417e+03  4.2192e+06  4.7097e+03  7.3417e+03  3.9106e+07  4.7467e+03  7.3421e+03  
322         1.1371e+10  1.0061e+09  4.9470e+03  7.3625e+03  2.1757e+07  3.0402e+03  7.3625e+03  3.4912e+07  4.8179e+03  7.3627e+03  4.1899e+06  4.7766e+03  7.3627e+03  3.9102e+07  4.8135e+03  7.3631e+03  
323         1.1381e+10  9.9016e+08  5.0139e+03  7.3828e+03  2.1366e+07  3.0816e+03  7.3827e+03  3.4936e+07  4.8849e+03  7.3829e+03  4.1607e+06  4.8438e+03  7.3829e+03  3.9097e+07  4.8806e+03  7.3833e+03  
324         1.1392e+10  9.7460e+08  5.0813e+03  7.4023e+03  2.0984e+07  3.1232e+03  7.4022e+03  3.4959e+07  4.9525e+03  7.4024e+03  4.1317e+06  4.9116e+03  7.4024e+03  3.9091e+07  4.9482e+03  7.4028e+03  
325         1.1403e+10  9.5939e+08  5.1490e+03  7.4211e+03  2.0612e+07  3.1650e+03  7.4210e+03  3.4982e+07  5.0204e+03  7.4212e+03  4.1027e+06  4.9797e+03  7.4212e+03  3.9084e+07  5.0162e+03  7.4216e+03  
326         1.1414e+10  9.4449e+08  5.2171e+03  7.4392e+03  2.0248e+07  3.2070e+03  7.4391e+03  3.5003e+07  5.0889e+03  7.4393e+03  4.0739e+06  5.0483e+03  7.4393e+03  3.9076e+07  5.0847e+03  7.4397e+03  
327         1.1425e+10  9.2990e+08  5.2855e+03  7.4566e+03  1.9892e+07  3.2492e+03  7.4566e+03  3.5022e+07  5.1577e+03  7.4567e+03  4.0452e+06  5.1173e+03  7.4568e+03  3.9067e+07  5.1536e+03  7.4571e+03  
