I           X1          3.00        8.00        13.00       18.00       23.00       28.00       33.00       38.00       43.00       48.00       53.00       58.00       63.00       68.00       73.00       78.00       83.00       88.00       93.00       98.00       113.00      138.00      163.00      188.00      213.00      238.00      263.00      288.00      313.00      338.00      363.00      388.00      413.00      438.00      463.00      488.00      513.00      538.00      563.00      588.00      613.00      638.00      663.00      688.00      713.00      738.00      763.00      788.00      813.00      838.00      863.00      888.00      913.00      FL          
2           9.7234e+09  1.6737e-18  1.3069e-08  4.5996e-05  1.7605e-03  3.1410e-02  4.2277e-02  6.6728e-02  1.3487e-02  1.8792e-01  1.2930e-02  8.1782e-03  2.3891e-03  1.8780e-03  3.2440e-04  6.9011e-05  3.3469e-06  5.8104e-07  1.5329e-08  3.0567e-10  2.8130e-11  1.0427e-16  7.5245e-30  1.4857e-46  3.5213e-69  1.4418e-96  3.7440e-128 5.8393e-166 3.7209e-208 2.0937e-256 3.5922e-311 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  5.8170e-01  
3           9.7244e+09  1.6737e-18  1.3071e-08  4.6015e-05  1.7626e-03  3.1494e-02  4.2490e-02  6.7298e-02  1.3668e-02  1.9165e-01  1.3293e-02  8.4922e-03  2.5110e-03  2.0023e-03  3.5169e-04  7.6274e-05  3.7814e-06  6.7293e-07  1.8252e-08  3.7531e-10  3.5727e-11  1.4946e-16  1.4128e-29  3.9979e-46  1.4905e-68  1.0566e-95  5.2440e-127 1.7325e-164 2.6024e-206 3.8585e-254 1.9572e-308 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  5.8743e-01  
4           9.7254e+09  1.6737e-18  1.3072e-08  4.6034e-05  1.7647e-03  3.1577e-02  4.2702e-02  6.7868e-02  1.3849e-02  1.9542e-01  1.3663e-02  8.8155e-03  2.6380e-03  2.1336e-03  3.8104e-04  8.4236e-05  4.2681e-06  7.7846e-07  2.1703e-08  4.6008e-10  4.5293e-11  2.1365e-16  2.6405e-29  1.0682e-45  6.2458e-68  7.6387e-95  7.2171e-126 5.0286e-163 1.7721e-204 6.8870e-252 1.0270e-305 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  5.9324e-01  
5           9.7263e+09  1.6737e-18  1.3073e-08  4.6053e-05  1.7668e-03  3.1660e-02  4.2914e-02  6.8438e-02  1.4032e-02  1.9923e-01  1.4041e-02  9.1487e-03  2.7704e-03  2.2726e-03  4.1260e-04  9.2962e-05  4.8133e-06  8.9959e-07  2.5774e-08  5.6318e-10  5.7322e-11  3.0463e-16  4.9137e-29  2.8351e-45  2.5927e-67  5.4530e-94  9.7721e-125 1.4301e-161 1.1771e-202 1.1932e-249 5.2033e-303 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  5.9913e-01  
6           9.7273e+09  1.6737e-18  1.3074e-08  4.6071e-05  1.7689e-03  3.1742e-02  4.3125e-02  6.9009e-02  1.4216e-02  2.0309e-01  1.4427e-02  9.4919e-03  2.9084e-03  2.4195e-03  4.4652e-04  1.0252e-04  5.4235e-06  1.0385e-06  3.0573e-08  6.8841e-10  7.2429e-11  4.3331e-16  9.1062e-29  7.4774e-45  1.0666e-66  3.8461e-93  1.3028e-123 3.9891e-160 7.6355e-201 2.0097e-247 2.5499e-300 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.0510e-01  
7           9.7283e+09  1.6737e-18  1.3075e-08  4.6090e-05  1.7710e-03  3.1825e-02  4.3336e-02  6.9581e-02  1.4400e-02  2.0700e-01  1.4820e-02  9.8455e-03  3.0523e-03  2.5747e-03  4.8296e-04  1.1298e-04  6.1061e-06  1.1978e-06  3.6222e-08  8.4036e-10  9.1372e-11  6.1490e-16  1.6808e-28  1.9600e-44  4.3497e-66  2.6809e-92  1.7105e-122 1.0917e-158 4.8392e-199 3.2918e-245 1.2092e-297 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.1115e-01  
8           9.7293e+09  1.6737e-18  1.3076e-08  4.6108e-05  1.7730e-03  3.1907e-02  4.3547e-02  7.0153e-02  1.4586e-02  2.1095e-01  1.5221e-02  1.0210e-02  3.2023e-03  2.7388e-03  5.2210e-04  1.2444e-04  6.8691e-06  1.3801e-06  4.2867e-08  1.0245e-09  1.1509e-10  8.7059e-16  3.0902e-28  5.1065e-44  1.7586e-65  1.8471e-91  2.2125e-121 2.9321e-157 2.9974e-197 5.2457e-243 5.5516e-295 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.1729e-01  
9           9.7304e+09  1.6737e-18  1.3077e-08  4.6126e-05  1.7751e-03  3.1988e-02  4.3757e-02  7.0727e-02  1.4773e-02  2.1496e-01  1.5630e-02  1.0585e-02  3.3585e-03  2.9121e-03  5.6411e-04  1.3696e-04  7.7213e-06  1.5886e-06  5.0673e-08  1.2473e-09  1.4475e-10  1.2298e-15  5.6593e-28  1.3225e-43  7.0499e-65  1.2582e-90  2.8198e-120 7.7306e-156 1.8151e-195 8.1356e-241 2.4684e-292 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.2352e-01  
10          9.7314e+09  1.6737e-18  1.3078e-08  4.6144e-05  1.7771e-03  3.2069e-02  4.3966e-02  7.1300e-02  1.4961e-02  2.1901e-01  1.6047e-02  1.0971e-02  3.5212e-03  3.0951e-03  6.0919e-04  1.5064e-04  8.6726e-06  1.8270e-06  5.9836e-08  1.5166e-09  1.8177e-10  1.7334e-15  1.0325e-27  3.4051e-43  2.8027e-64  8.4742e-90  3.5418e-119 2.0014e-154 1.0748e-193 1.2284e-238 1.0634e-289 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.2983e-01  
11          9.7324e+09  1.6737e-18  1.3079e-08  4.6162e-05  1.7791e-03  3.2150e-02  4.4175e-02  7.1875e-02  1.5150e-02  2.2311e-01  1.6472e-02  1.1368e-02  3.6907e-03  3.2883e-03  6.5754e-04  1.6560e-04  9.7336e-06  2.0992e-06  7.0578e-08  1.8417e-09  2.2794e-10  2.4378e-15  1.8766e-27  8.7168e-43  1.1051e-63  5.6447e-89  4.3853e-118 5.0889e-153 6.2262e-192 1.8064e-236 4.4400e-287 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.3624e-01  
12          9.7334e+09  1.6737e-18  1.3080e-08  4.6180e-05  1.7811e-03  3.2230e-02  4.4384e-02  7.2450e-02  1.5341e-02  2.2726e-01  1.6906e-02  1.1777e-02  3.8671e-03  3.4922e-03  7.0937e-04  1.8192e-04  1.0916e-05  2.4098e-06  8.3162e-08  2.2337e-09  2.8541e-10  3.4211e-15  3.3983e-27  2.2188e-42  4.3222e-63  3.7192e-88  5.3535e-117 1.2712e-151 3.5290e-190 2.5877e-234 1.7974e-284 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.4274e-01  
13          9.7345e+09  1.6737e-18  1.3081e-08  4.6198e-05  1.7831e-03  3.2310e-02  4.4592e-02  7.3027e-02  1.5532e-02  2.3145e-01  1.7348e-02  1.2199e-02  4.0507e-03  3.7072e-03  7.6492e-04  1.9973e-04  1.2234e-05  2.7639e-06  9.7887e-08  2.7059e-09  3.5687e-10  4.7909e-15  6.1316e-27  5.6163e-42  1.6770e-62  2.4242e-87  6.4449e-116 3.1202e-150 1.9578e-188 3.6125e-232 7.0574e-282 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.4933e-01  
14          9.7355e+09  1.6737e-18  1.3082e-08  4.6215e-05  1.7851e-03  3.2390e-02  4.4800e-02  7.3603e-02  1.5724e-02  2.3570e-01  1.7799e-02  1.2632e-02  4.2418e-03  3.9340e-03  8.2442e-04  2.1915e-04  1.3700e-05  3.1674e-06  1.1510e-07  3.2740e-09  4.4559e-10  6.6953e-15  1.1024e-26  1.4138e-41  6.4561e-62  1.5635e-86  7.6527e-115 7.5272e-149 1.0632e-186 4.9158e-230 2.6883e-279 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.5602e-01  
15          9.7366e+09  1.6737e-18  1.3083e-08  4.6233e-05  1.7870e-03  3.2470e-02  4.5008e-02  7.4181e-02  1.5918e-02  2.4000e-01  1.8259e-02  1.3078e-02  4.4406e-03  4.1731e-03  8.8812e-04  2.4033e-04  1.5332e-05  3.6266e-06  1.3521e-07  3.9566e-09  5.5562e-10  9.3375e-15  1.9750e-26  3.5398e-41  2.4662e-61  9.9783e-86  8.9641e-114 1.7851e-147 5.6544e-185 6.5222e-228 9.9381e-277 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.6280e-01  
16          9.7376e+09  1.6737e-18  1.3084e-08  4.6250e-05  1.7890e-03  3.2549e-02  4.5215e-02  7.4760e-02  1.6113e-02  2.4434e-01  1.8727e-02  1.3536e-02  4.6473e-03  4.4251e-03  9.5631e-04  2.6340e-04  1.7146e-05  4.1490e-06  1.5866e-07  4.7760e-09  6.9187e-10  1.2996e-14  3.5261e-26  8.8154e-41  9.3493e-61  6.3028e-85  1.0360e-112 4.1623e-146 2.9452e-183 8.4395e-226 3.5663e-274 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.6969e-01  
17          9.7387e+09  1.6737e-18  1.3085e-08  4.6268e-05  1.7910e-03  3.2628e-02  4.5422e-02  7.5339e-02  1.6309e-02  2.4874e-01  1.9204e-02  1.4008e-02  4.8623e-03  4.6906e-03  1.0293e-03  2.8852e-04  1.9161e-05  4.7427e-06  1.8601e-07  5.7585e-09  8.6039e-10  1.8053e-14  6.2739e-26  2.1838e-40  3.5176e-60  3.9407e-84  1.1816e-111 9.5445e-145 1.5028e-181 1.0653e-223 1.2427e-271 4.9407e-324 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.7668e-01  
18          9.7397e+09  1.6737e-18  1.3086e-08  4.6285e-05  1.7929e-03  3.2706e-02  4.5628e-02  7.5919e-02  1.6506e-02  2.5319e-01  1.9691e-02  1.4493e-02  5.0859e-03  4.9703e-03  1.1073e-03  3.1586e-04  2.1398e-05  5.4169e-06  2.1786e-07  6.9353e-09  1.0686e-09  2.5027e-14  1.1125e-25  5.3818e-40  1.3136e-59  2.4391e-83  1.3300e-110 2.1527e-143 7.5137e-180 1.3120e-221 4.2055e-269 6.8774e-321 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.8378e-01  
19          9.7408e+09  1.6737e-18  1.3087e-08  4.6302e-05  1.7948e-03  3.2784e-02  4.5834e-02  7.6500e-02  1.6704e-02  2.5769e-01  2.0187e-02  1.4991e-02  5.3183e-03  5.2648e-03  1.1907e-03  3.4560e-04  2.3881e-05  6.1821e-06  2.5493e-07  8.3433e-09  1.3254e-09  3.4630e-14  1.9663e-25  1.3195e-39  4.8698e-59  1.4947e-82  1.4777e-109 4.7762e-142 3.6816e-178 1.5770e-219 1.3826e-266 6.9200e-318 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.9098e-01  
20          9.7419e+09  1.6737e-18  1.3088e-08  4.6319e-05  1.7967e-03  3.2862e-02  4.6040e-02  7.7082e-02  1.6903e-02  2.6225e-01  2.0692e-02  1.5504e-02  5.5598e-03  5.5748e-03  1.2798e-03  3.7794e-04  2.6635e-05  7.0497e-06  2.9802e-07  1.0026e-08  1.6418e-09  4.7825e-14  3.4639e-25  3.2188e-39  1.7922e-58  9.0694e-82  1.6209e-108 1.0427e-140 1.7682e-176 1.8502e-217 4.4166e-264 6.7325e-315 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  6.9830e-01  
21          9.7430e+09  1.6738e-18  1.3089e-08  4.6336e-05  1.7987e-03  3.2940e-02  4.6245e-02  7.7665e-02  1.7104e-02  2.6685e-01  2.1206e-02  1.6031e-02  5.8107e-03  5.9010e-03  1.3750e-03  4.1308e-04  2.9687e-05  8.0329e-06  3.4807e-07  1.2035e-08  2.0313e-09  6.5925e-14  6.0823e-25  7.8126e-39  6.5486e-58  5.4497e-81  1.7555e-107 2.2399e-139 8.3257e-175 2.1194e-215 1.3712e-261 6.3342e-312 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  7.0572e-01  
22          9.7441e+09  1.6738e-18  1.3090e-08  4.6353e-05  1.8006e-03  3.3017e-02  4.6450e-02  7.8249e-02  1.7305e-02  2.7151e-01  2.1730e-02  1.6572e-02  6.0713e-03  6.2442e-03  1.4767e-03  4.5125e-04  3.3067e-05  9.1462e-06  4.0616e-07  1.4432e-08  2.5100e-09  9.0707e-14  1.0646e-24  1.8869e-38  2.3758e-57  3.2432e-80  1.8774e-106 4.7356e-138 3.8438e-173 2.3705e-213 4.1379e-259 5.7643e-309 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  7.1327e-01  
23          9.7452e+09  1.6738e-18  1.3091e-08  4.6369e-05  1.8024e-03  3.3094e-02  4.6655e-02  7.8833e-02  1.7508e-02  2.7622e-01  2.2264e-02  1.7129e-02  6.3419e-03  6.6051e-03  1.5852e-03  4.9270e-04  3.6809e-05  1.0406e-05  4.7352e-07  1.7287e-08  3.0977e-09  1.2458e-13  1.8575e-24  4.5349e-38  8.5589e-57  1.9116e-79  1.9829e-105 9.8550e-137 1.7403e-171 2.5895e-211 1.2140e-256 5.0747e-306 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  7.2092e-01  
24          9.7463e+09  1.6738e-18  1.3091e-08  4.6386e-05  1.8043e-03  3.3171e-02  4.6859e-02  7.9418e-02  1.7712e-02  2.8098e-01  2.2808e-02  1.7700e-02  6.6230e-03  6.9847e-03  1.7009e-03  5.3768e-04  4.0949e-05  1.1830e-05  5.5156e-07  2.0686e-08  3.8185e-09  1.7078e-13  3.2307e-24  1.0846e-37  3.0620e-56  1.1162e-78  2.0685e-104 2.0190e-135 7.7278e-170 2.7630e-209 3.4634e-254 4.3228e-303 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  7.2870e-01  
25          9.7474e+09  1.6738e-18  1.3092e-08  4.6402e-05  1.8062e-03  3.3248e-02  4.7063e-02  8.0004e-02  1.7917e-02  2.8580e-01  2.3362e-02  1.8288e-02  6.9147e-03  7.3836e-03  1.8244e-03  5.8646e-04  4.5526e-05  1.3440e-05  6.4189e-07  2.4727e-08  4.7013e-09  2.3371e-13  5.6020e-24  2.5817e-37  1.0879e-55  6.4560e-78  2.1315e-103 4.0723e-134 3.3662e-168 2.8800e-207 9.6091e-252 3.5634e-300 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  7.3660e-01  
26          9.7486e+09  1.6738e-18  1.3093e-08  4.6419e-05  1.8081e-03  3.3324e-02  4.7267e-02  8.0591e-02  1.8123e-02  2.9067e-01  2.3925e-02  1.8891e-02  7.2175e-03  7.8028e-03  1.9561e-03  6.3935e-04  5.0584e-05  1.5257e-05  7.4638e-07  2.9528e-08  5.7813e-09  3.1925e-13  9.6838e-24  6.1161e-37  3.8387e-55  3.6995e-77  2.1697e-102 8.0878e-133 1.4385e-166 2.9331e-205 2.5931e-249 2.8431e-297 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  7.4463e-01  
27          9.7497e+09  1.6738e-18  1.3094e-08  4.6435e-05  1.8099e-03  3.3400e-02  4.7471e-02  8.1179e-02  1.8330e-02  2.9559e-01  2.4499e-02  1.9510e-02  7.5317e-03  8.2432e-03  2.0964e-03  6.9667e-04  5.6171e-05  1.7307e-05  8.6712e-07  3.5226e-08  7.1012e-09  4.3534e-13  1.6689e-23  1.4421e-36  1.3454e-54  2.1005e-76  2.1820e-101 1.5818e-131 6.0311e-165 2.9190e-203 6.8072e-247 2.1958e-294 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  7.5278e-01  
28          9.7508e+09  1.6738e-18  1.3095e-08  4.6451e-05  1.8118e-03  3.3475e-02  4.7674e-02  8.1768e-02  1.8539e-02  3.0057e-01  2.5084e-02  2.0146e-02  7.8577e-03  8.7057e-03  2.2459e-03  7.5876e-04  6.2337e-05  1.9619e-05  1.0065e-06  4.1981e-08  8.7122e-09  5.9262e-13  2.8676e-23  3.3844e-36  4.6837e-54  1.1817e-75  2.1682e-100 3.0467e-130 2.4813e-163 2.8389e-201 1.7385e-244 1.6418e-291 0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1230e-01  7.6107e-01  
